booking_id,fraud_label,fraud_reason
B007054,0,legit
B007055,0,legit
B007056,1,user has abnormally high cancellation rate
B007057,0,legit
B007058,0,legit
B007059,0,legit
B007060,0,legit
B007061,0,legit
B007062,0,legit
B007063,0,legit
B007064,0,legit
B007065,1,credit bustout: high value international + high loss
B007066,0,legit
B007067,0,legit
B007068,0,legit
B007069,0,legit
B007070,0,legit
B007071,0,legit
B007072,0,legit
B007073,0,legit
B007074,1,burst/automation pattern in activity
B007075,0,legit
B007076,0,legit
B007077,0,legit
B007078,0,legit
B007079,0,legit
B007080,0,legit
B007081,0,legit
B007082,0,legit
B007083,1,shared infra across multiple fraud users
B007084,0,legit
B007085,0,legit
B007086,0,legit
B007087,0,legit
B007088,0,legit
B007089,0,legit
B007090,0,legit
B007091,0,legit
B007092,0,legit
B007093,1,fraud user suspicious booking pattern
B007094,0,legit
B007095,0,legit
B007096,0,legit
B007097,0,legit
B007098,0,legit
B007099,0,legit
B007100,0,legit
B007101,1,new user with risky infra + abnormal velocity
B007102,0,legit
B007103,0,legit
B007104,0,legit
B007105,0,legit
B007106,0,legit
B007107,0,legit
B007108,0,legit
B007109,1,new device/ip + short lead time
B007110,0,legit
B007111,0,legit
B007112,0,legit
B007113,0,legit
B007114,0,legit
B007115,0,legit
B007116,1,credit bustout: high value international + high loss
B007117,1,burst/automation pattern in activity
B007118,0,legit
B007119,0,legit
B007120,0,legit
B007121,0,legit
B007122,0,legit
B007123,0,legit
B007124,1,credit bustout: high value international + high loss
B007125,0,legit
B007126,0,legit
B007127,0,legit
B007128,0,legit
B007129,0,legit
B007130,1,shared infra across multiple fraud users
B007131,0,legit
B007132,0,legit
B007133,0,legit
B007134,0,legit
B007135,0,legit
B007136,0,legit
B007137,0,legit
B007138,0,legit
B007139,0,legit
B007140,0,legit
B007141,1,new user with risky infra + abnormal velocity
B007142,0,legit
B007143,0,legit
B007144,0,legit
B007145,0,legit
B007146,0,legit
B007147,0,legit
B007148,0,legit
B007149,0,legit
B007150,0,legit
B007151,0,legit
B007152,0,legit
B007153,0,legit
B007154,0,legit
B007155,0,legit
B007156,0,legit
B007157,0,legit
B007158,0,legit
B007159,0,legit
B007160,0,legit
B007161,0,legit
B007162,0,legit
B007163,0,legit
B007164,0,legit
B007165,0,legit
B007166,0,legit
B007167,0,legit
B007168,0,legit
B007169,0,legit
B007170,0,legit
B007171,1,user has abnormally high cancellation rate
B007172,0,legit
B007173,0,legit
B007174,0,legit
B007175,1,user has abnormally high cancellation rate
B007176,0,legit
B007177,0,legit
B007178,0,legit
B007179,0,legit
B007180,0,legit
B007181,0,legit
B007182,0,legit
B007183,0,legit
B007184,0,legit
B007185,0,legit
B007186,0,legit
B007187,0,legit
B007188,1,shared infra across multiple fraud users
B007189,0,legit
B007190,0,legit
B007191,0,legit
B007192,0,legit
B007193,0,legit
B007194,0,legit
B007195,0,legit
B007196,0,legit
B007197,0,legit
B007198,0,legit
B007199,0,legit
B007200,0,legit
B007201,0,legit
B007202,0,legit
B007203,0,legit
B007204,0,legit
B007205,0,legit
B007206,0,legit
B007207,0,legit
B007208,1,shared infra across multiple fraud users
B007209,0,legit
B007210,0,legit
B007211,0,legit
B007212,1,new device/ip + short lead time
B007213,0,legit
B007214,0,legit
B007215,0,legit
B007216,0,legit
B007217,0,legit
B007218,0,legit
B007219,0,legit
B007220,0,legit
B007221,0,legit
B007222,0,legit
B007223,0,legit
B007224,0,legit
B007225,0,legit
B007226,0,legit
B007227,0,legit
B007228,0,legit
B007229,0,legit
B007230,0,legit
B007231,0,legit
B007232,0,legit
B007233,0,legit
B007234,0,legit
B007235,0,legit
B007236,0,legit
B007237,0,legit
B007238,0,legit
B007239,0,legit
B007240,0,legit
B007241,0,legit
B007242,0,legit
B007243,0,legit
B007244,0,legit
B007245,0,legit
B007246,0,legit
B007247,0,legit
B007248,0,legit
B007249,0,legit
B007250,0,legit
B007251,0,legit
B007252,0,legit
B007253,0,legit
B007254,0,legit
B007255,0,legit
B007256,0,legit
B007257,0,legit
B007258,0,legit
B007259,1,credit bustout: high value international + high loss
B007260,0,legit
B007261,0,legit
B007262,0,legit
B007263,0,legit
B007264,0,legit
B007265,0,legit
B007266,0,legit
B007267,0,legit
B007268,0,legit
B007269,0,legit
B007270,0,legit
B007271,0,legit
B007272,0,legit
B007273,0,legit
B007274,0,legit
B007275,0,legit
B007276,0,legit
B007277,0,legit
B007278,0,legit
B007279,0,legit
B007280,0,legit
B007281,0,legit
B007282,0,legit
B007283,1,user has abnormally high cancellation rate
B007284,0,legit
B007285,0,legit
B007286,0,legit
B007287,0,legit
B007288,0,legit
B007289,0,legit
B007290,0,legit
B007291,0,legit
B007292,0,legit
B007293,0,legit
B007294,0,legit
B007295,0,legit
B007296,0,legit
B007297,0,legit
B007298,0,legit
B007299,0,legit
B007300,0,legit
B007301,0,legit
B007302,0,legit
B007303,0,legit
B007304,0,legit
B007305,0,legit
B007306,0,legit
B007307,0,legit
B007308,0,legit
B007309,0,legit
B007310,0,legit
B007311,0,legit
B007312,0,legit
B007313,0,legit
B007314,0,legit
B007315,0,legit
B007316,0,legit
B007317,0,legit
B007318,0,legit
B007319,0,legit
B007320,0,legit
B007321,0,legit
B007322,0,legit
B007323,0,legit
B007324,0,legit
B007325,0,legit
B007326,0,legit
B007327,1,fraud user suspicious booking pattern
B007328,0,legit
B007329,0,legit
B007330,1,user has abnormally high cancellation rate
B007331,0,legit
B007332,0,legit
B007333,0,legit
B007334,0,legit
B007335,0,legit
B007336,0,legit
B007337,0,legit
B007338,0,legit
B007339,0,legit
B007340,0,legit
B007341,0,legit
B007342,0,legit
B007343,0,legit
B007344,0,legit
B007345,0,legit
B007346,0,legit
B007347,0,legit
B007348,1,new device/ip + short lead time
B007349,0,legit
B007350,0,legit
B007351,0,legit
B007352,1,burst/automation pattern in activity
B007353,1,new device/ip + short lead time
B007354,1,credit bustout: high value international + high loss
B007355,0,legit
B007356,0,legit
B007357,0,legit
B007358,0,legit
B007359,0,legit
B007360,0,legit
B007361,0,legit
B007362,0,legit
B007363,0,legit
B007364,0,legit
B007365,0,legit
B007366,0,legit
B007367,0,legit
B007368,0,legit
B007369,0,legit
B007370,0,legit
B007371,0,legit
B007372,0,legit
B007373,0,legit
B007374,0,legit
B007375,0,legit
B007376,0,legit
B007377,0,legit
B007378,0,legit
B007379,0,legit
B007380,0,legit
B007381,0,legit
B007382,0,legit
B007383,1,user has abnormally high cancellation rate
B007384,0,legit
B007385,0,legit
B007386,0,legit
B007387,0,legit
B007388,0,legit
B007389,0,legit
B007390,0,legit
B007391,0,legit
B007392,0,legit
B007393,0,legit
B007394,0,legit
B007395,0,legit
B007396,0,legit
B007397,0,legit
B007398,0,legit
B007399,0,legit
B007400,0,legit
B007401,0,legit
B007402,0,legit
B007403,0,legit
B007404,1,burst/automation pattern in activity
B007405,1,user has abnormally high cancellation rate
B007406,0,legit
B007407,1,burst/automation pattern in activity
B007408,1,burst/automation pattern in activity
B007409,0,legit
B007410,0,legit
B007411,0,legit
B007412,0,legit
B007413,0,legit
B007414,0,legit
B007415,0,legit
B007416,0,legit
B007417,0,legit
B007418,0,legit
B007419,0,legit
B007420,0,legit
B007421,0,legit
B007422,0,legit
B007423,0,legit
B007424,1,burst/automation pattern in activity
B007425,0,legit
B007426,0,legit
B007427,0,legit
B007428,0,legit
B007429,0,legit
B007430,1,credit bustout: high value international + high loss
B007431,0,legit
B007432,0,legit
B007433,1,burst/automation pattern in activity
B007434,0,legit
B007435,0,legit
B007436,0,legit
B007437,0,legit
B007438,0,legit
B007439,0,legit
B007440,0,legit
B007441,0,legit
B007442,0,legit
B007443,0,legit
B007444,0,legit
B007445,0,legit
B007446,1,shared infra across multiple fraud users
B007447,0,legit
B007448,0,legit
B007449,0,legit
B007450,0,legit
B007451,0,legit
B007452,0,legit
B007453,0,legit
B007454,0,legit
B007455,0,legit
B007456,0,legit
B007457,0,legit
B007458,0,legit
B007459,0,legit
B007460,0,legit
B007461,1,new device/ip + short lead time
B007462,0,legit
B007463,0,legit
B007464,0,legit
B007465,0,legit
B007466,0,legit
B007467,0,legit
B007468,0,legit
B007469,0,legit
B007470,1,credit bustout: high value international + high loss
B007471,0,legit
B007472,0,legit
B007473,0,legit
B007474,0,legit
B007475,0,legit
B007476,0,legit
B007477,0,legit
B007478,1,new user with risky infra + abnormal velocity
B007479,0,legit
B007480,0,legit
B007481,0,legit
B007482,0,legit
B007483,1,burst/automation pattern in activity
B007484,1,shared infra across multiple fraud users
B007485,0,legit
B007486,0,legit
B007487,0,legit
B007488,0,legit
B007489,0,legit
B007490,0,legit
B007491,0,legit
B007492,0,legit
B007493,1,new user with risky infra + abnormal velocity
B007494,0,legit
B007495,1,new device/ip + short lead time
B007496,0,legit
B007497,0,legit
B007498,0,legit
B007499,0,legit
B007500,0,legit
B007501,0,legit
B007502,0,legit
B007503,0,legit
B007504,0,legit
B007505,0,legit
B007506,0,legit
B007507,0,legit
B007508,0,legit
B007509,0,legit
B007510,0,legit
B007511,0,legit
B007512,0,legit
B007513,0,legit
B007514,0,legit
B007515,1,shared infra across multiple fraud users
B007516,0,legit
B007517,0,legit
B007518,0,legit
B007519,0,legit
B007520,0,legit
B007521,0,legit
B007522,0,legit
B007523,0,legit
B007524,0,legit
B007525,0,legit
B007526,0,legit
B007527,0,legit
B007528,0,legit
B007529,0,legit
B007530,0,legit
B007531,0,legit
B007532,0,legit
B007533,0,legit
B007534,0,legit
B007535,1,burst/automation pattern in activity
B007536,0,legit
B007537,0,legit
B007538,0,legit
B007539,0,legit
B007540,0,legit
B007541,0,legit
B007542,0,legit
B007543,0,legit
B007544,0,legit
B007545,0,legit
B007546,0,legit
B007547,0,legit
B007548,0,legit
B007549,0,legit
B007550,0,legit
B007551,0,legit
B007552,0,legit
B007553,0,legit
B007554,0,legit
B007555,0,legit
B007556,1,burst/automation pattern in activity
B007557,0,legit
B007558,0,legit
B007559,0,legit
B007560,0,legit
B007561,0,legit
B007562,0,legit
B007563,0,legit
B007564,0,legit
B007565,0,legit
B007566,0,legit
B007567,0,legit
B007568,0,legit
B007569,1,shared infra across multiple fraud users
B007570,0,legit
B007571,0,legit
B007572,0,legit
B007573,0,legit
B007574,0,legit
B007575,0,legit
B007576,0,legit
B007577,0,legit
B007578,0,legit
B007579,0,legit
B007580,0,legit
B007581,0,legit
B007582,0,legit
B007583,1,burst/automation pattern in activity
B007584,0,legit
B007585,0,legit
B007586,0,legit
B007587,0,legit
B007588,0,legit
B007589,0,legit
B007590,1,user has abnormally high cancellation rate
B007591,1,credit bustout: high value international + high loss
B007592,0,legit
B007593,0,legit
B007594,0,legit
B007595,0,legit
B007596,0,legit
B007597,0,legit
B007598,1,user has abnormally high cancellation rate
B007599,1,new user with risky infra + abnormal velocity
B007600,0,legit
B007601,0,legit
B007602,1,shared infra across multiple fraud users
B007603,0,legit
B007604,0,legit
B007605,0,legit
B007606,0,legit
B007607,0,legit
B007608,0,legit
B007609,0,legit
B007610,0,legit
B007611,0,legit
B007612,0,legit
B007613,0,legit
B007614,0,legit
B007615,0,legit
B007616,0,legit
B007617,0,legit
B007618,0,legit
B007619,0,legit
B007620,0,legit
B007621,0,legit
B007622,0,legit
B007623,0,legit
B007624,0,legit
B007625,0,legit
B007626,0,legit
B007627,1,burst/automation pattern in activity
B007628,0,legit
B007629,0,legit
B007630,0,legit
B007631,0,legit
B007632,0,legit
B007633,0,legit
B007634,0,legit
B007635,0,legit
B007636,0,legit
B007637,0,legit
B007638,0,legit
B007639,0,legit
B007640,0,legit
B007641,0,legit
B007642,0,legit
B007643,0,legit
B007644,0,legit
B007645,0,legit
B007646,0,legit
B007647,0,legit
B007648,0,legit
B007649,0,legit
B007650,0,legit
B007651,0,legit
B007652,1,user has abnormally high cancellation rate
B007653,0,legit
B007654,0,legit
B007655,0,legit
B007656,0,legit
B007657,0,legit
B007658,1,credit bustout: high value international + high loss
B007659,0,legit
B007660,0,legit
B007661,0,legit
B007662,0,legit
B007663,0,legit
B007664,0,legit
B007665,1,shared infra across multiple fraud users
B007666,0,legit
B007667,0,legit
B007668,1,credit bustout: high value international + high loss
B007669,0,legit
B007670,1,new user with risky infra + abnormal velocity
B007671,0,legit
B007672,0,legit
B007673,0,legit
B007674,0,legit
B007675,0,legit
B007676,0,legit
B007677,0,legit
B007678,0,legit
B007679,1,new device/ip + short lead time
B007680,0,legit
B007681,0,legit
B007682,0,legit
B007683,1,credit bustout: high value international + high loss
B007684,0,legit
B007685,0,legit
B007686,0,legit
B007687,0,legit
B007688,1,new device/ip + short lead time
B007689,0,legit
B007690,0,legit
B007691,0,legit
B007692,0,legit
B007693,0,legit
B007694,0,legit
B007695,0,legit
B007696,0,legit
B007697,0,legit
B007698,0,legit
B007699,0,legit
B007700,0,legit
B007701,0,legit
B007702,0,legit
B007703,0,legit
B007704,0,legit
B007705,0,legit
B007706,0,legit
B007707,0,legit
B007708,0,legit
B007709,0,legit
B007710,0,legit
B007711,0,legit
B007712,0,legit
B007713,0,legit
B007714,0,legit
B007715,0,legit
B007716,0,legit
B007717,0,legit
B007718,0,legit
B007719,0,legit
B007720,0,legit
B007721,0,legit
B007722,0,legit
B007723,0,legit
B007724,0,legit
B007725,0,legit
B007726,0,legit
B007727,0,legit
B007728,0,legit
B007729,0,legit
B007730,0,legit
B007731,0,legit
B007732,0,legit
B007733,0,legit
B007734,0,legit
B007735,0,legit
B007736,1,shared infra across multiple fraud users
B007737,0,legit
B007738,0,legit
B007739,0,legit
B007740,0,legit
B007741,0,legit
B007742,1,new device/ip + short lead time
B007743,0,legit
B007744,0,legit
B007745,0,legit
B007746,0,legit
B007747,0,legit
B007748,1,credit bustout: high value international + high loss
B007749,0,legit
B007750,0,legit
B007751,0,legit
B007752,0,legit
B007753,0,legit
B007754,0,legit
B007755,1,new device/ip + short lead time
B007756,0,legit
B007757,0,legit
B007758,0,legit
B007759,0,legit
B007760,0,legit
B007761,0,legit
B007762,0,legit
B007763,0,legit
B007764,0,legit
B007765,1,new user with risky infra + abnormal velocity
B007766,0,legit
B007767,0,legit
B007768,0,legit
B007769,0,legit
B007770,1,fraud user suspicious booking pattern
B007771,1,shared infra across multiple fraud users
B007772,0,legit
B007773,0,legit
B007774,0,legit
B007775,0,legit
B007776,0,legit
B007777,0,legit
B007778,1,burst/automation pattern in activity
B007779,0,legit
B007780,0,legit
B007781,0,legit
B007782,0,legit
B007783,1,shared infra across multiple fraud users
B007784,0,legit
B007785,0,legit
B007786,0,legit
B007787,1,credit bustout: high value international + high loss
B007788,0,legit
B007789,0,legit
B007790,0,legit
B007791,0,legit
B007792,0,legit
B007793,0,legit
B007794,0,legit
B007795,0,legit
B007796,0,legit
B007797,0,legit
B007798,0,legit
B007799,0,legit
B007800,0,legit
B007801,0,legit
B007802,0,legit
B007803,0,legit
B007804,0,legit
B007805,0,legit
B007806,1,burst/automation pattern in activity
B007807,0,legit
B007808,0,legit
B007809,0,legit
B007810,0,legit
B007811,0,legit
B007812,0,legit
B007813,0,legit
B007814,0,legit
B007815,0,legit
B007816,0,legit
B007817,0,legit
B007818,0,legit
B007819,0,legit
B007820,0,legit
B007821,0,legit
B007822,1,burst/automation pattern in activity
B007823,1,shared infra across multiple fraud users
B007824,0,legit
B007825,0,legit
B007826,0,legit
B007827,0,legit
B007828,0,legit
B007829,0,legit
B007830,0,legit
B007831,1,credit bustout: high value international + high loss
B007832,0,legit
B007833,0,legit
B007834,0,legit
B007835,0,legit
B007836,0,legit
B007837,0,legit
B007838,0,legit
B007839,0,legit
B007840,0,legit
B007841,1,shared infra across multiple fraud users
B007842,0,legit
B007843,0,legit
B007844,0,legit
B007845,0,legit
B007846,0,legit
B007847,0,legit
B007848,0,legit
B007849,0,legit
B007850,0,legit
B007851,0,legit
B007852,0,legit
B007853,0,legit
B007854,0,legit
B007855,0,legit
B007856,0,legit
B007857,0,legit
B007858,0,legit
B007859,1,new device/ip + short lead time
B007860,0,legit
B007861,0,legit
B007862,0,legit
B007863,0,legit
B007864,0,legit
B007865,0,legit
B007866,1,credit bustout: high value international + high loss
B007867,0,legit
B007868,0,legit
B007869,0,legit
B007870,0,legit
B007871,0,legit
B007872,0,legit
B007873,0,legit
B007874,0,legit
B007875,0,legit
B007876,0,legit
B007877,1,shared infra across multiple fraud users
B007878,0,legit
B007879,0,legit
B007880,0,legit
B007881,0,legit
B007882,0,legit
B007883,0,legit
B007884,0,legit
B007885,0,legit
B007886,0,legit
B007887,0,legit
B007888,0,legit
B007889,0,legit
B007890,0,legit
B007891,0,legit
B007892,0,legit
B007893,0,legit
B007894,0,legit
B007895,0,legit
B007896,0,legit
B007897,0,legit
B007898,0,legit
B007899,0,legit
B007900,0,legit
B007901,0,legit
B007902,0,legit
B007903,0,legit
B007904,1,burst/automation pattern in activity
B007905,0,legit
B007906,0,legit
B007907,0,legit
B007908,0,legit
B007909,0,legit
B007910,0,legit
B007911,1,burst/automation pattern in activity
B007912,0,legit
B007913,0,legit
B007914,0,legit
B007915,0,legit
B007916,0,legit
B007917,0,legit
B007918,0,legit
B007919,0,legit
B007920,0,legit
B007921,0,legit
B007922,0,legit
B007923,0,legit
B007924,0,legit
B007925,0,legit
B007926,0,legit
B007927,0,legit
B007928,0,legit
B007929,0,legit
B007930,0,legit
B007931,0,legit
B007932,0,legit
B007933,0,legit
B007934,0,legit
B007935,0,legit
B007936,0,legit
B007937,0,legit
B007938,0,legit
B007939,0,legit
B007940,0,legit
B007941,0,legit
B007942,0,legit
B007943,0,legit
B007944,0,legit
B007945,0,legit
B007946,0,legit
B007947,0,legit
B007948,0,legit
B007949,0,legit
B007950,0,legit
B007951,1,credit bustout: high value international + high loss
B007952,0,legit
B007953,1,new device/ip + short lead time
B007954,0,legit
B007955,1,credit bustout: high value international + high loss
B007956,1,fraud user suspicious booking pattern
B007957,0,legit
B007958,0,legit
B007959,0,legit
B007960,0,legit
B007961,0,legit
B007962,1,shared infra across multiple fraud users
B007963,0,legit
B007964,0,legit
B007965,0,legit
B007966,1,new user with risky infra + abnormal velocity
B007967,0,legit
B007968,0,legit
B007969,0,legit
B007970,0,legit
B007971,0,legit
B007972,1,credit bustout: high value international + high loss
B007973,0,legit
B007974,0,legit
B007975,0,legit
B007976,1,credit bustout: high value international + high loss
B007977,0,legit
B007978,0,legit
B007979,0,legit
B007980,0,legit
B007981,1,credit bustout: high value international + high loss
B007982,0,legit
B007983,0,legit
B007984,0,legit
B007985,0,legit
B007986,0,legit
B007987,0,legit
B007988,0,legit
B007989,1,burst/automation pattern in activity
B007990,1,user has abnormally high cancellation rate
B007991,0,legit
B007992,0,legit
B007993,0,legit
B007994,0,legit
B007995,1,new device/ip + short lead time
B007996,0,legit
B007997,0,legit
B007998,1,credit bustout: high value international + high loss
B007999,0,legit
B008000,0,legit
