booking_id,booking_ts,agency_id,user_id,product_type,route_type,origin_country,dest_country,lead_time_days,booking_value,passengers_count,payment_method,booking_status
B001739,2025-06-24 23:13:00,A0046,U00523,flight,international,IN,SG,13,2850.34,2,credit_line,confirmed
B001740,2025-02-17 15:02:00,A0187,U00439,flight,domestic,IN,IN,14,610.79,2,card,confirmed
B001741,2025-10-31 23:34:00,A0098,U00050,hotel,domestic,IN,IN,18,116.93,2,credit_line,confirmed
B001742,2025-04-10 20:15:00,A0037,U00296,flight,domestic,IN,IN,17,349.07,2,credit_line,confirmed
B001743,2025-07-07 15:07:00,A0153,U00007,flight,domestic,IN,IN,8,173.4,3,card,confirmed
B001744,2025-09-11 17:16:00,A0100,U00352,package,domestic,IN,IN,13,332.85,6,credit_line,confirmed
B001745,2025-12-27 09:03:00,A0148,U00059,hotel,domestic,UK,UK,15,138.96,5,credit_line,confirmed
B001746,2025-08-18 12:04:00,A0130,U00740,flight,domestic,AE,AE,11,407.75,2,credit_line,confirmed
B001747,2025-04-09 02:08:00,A0107,U00724,hotel,domestic,IN,IN,16,166.74,5,credit_line,confirmed
B001748,2025-10-03 19:12:00,A0032,U00425,package,international,SG,IN,11,2520.1,5,credit_line,confirmed
B001749,2025-08-28 10:16:00,A0175,U00787,flight,domestic,UK,UK,12,195.17,4,card,confirmed
B001750,2025-09-01 16:32:00,A0155,U00334,flight,domestic,IN,IN,12,94.69,1,credit_line,confirmed
B001751,2025-01-31 15:58:00,A0066,U00691,flight,international,AE,AE,28,1574.16,3,credit_line,confirmed
B001752,2025-05-31 03:17:00,A0164,U00045,flight,domestic,IN,IN,6,112.89,1,credit_line,confirmed
B001753,2025-11-05 10:20:00,A0151,U00765,hotel,domestic,AE,AE,4,167.47,5,card,confirmed
B001754,2025-10-21 02:18:00,A0094,U00627,flight,domestic,IN,IN,1,891.8,1,credit_line,confirmed
B001755,2025-03-02 16:07:00,A0103,U00562,flight,international,IN,US,9,1652.61,6,credit_line,pending
B001756,2025-08-16 10:46:00,A0173,U00192,flight,international,IN,AE,18,1402.28,3,card,confirmed
B001757,2025-02-21 14:39:00,A0192,U00366,flight,domestic,SG,SG,17,101.0,3,credit_line,confirmed
B001758,2025-07-09 19:14:00,A0098,U00050,flight,domestic,AE,AE,5,71.15,6,credit_line,confirmed
B001759,2025-06-02 12:43:00,A0160,U00171,hotel,domestic,IN,IN,9,127.73,9,credit_line,confirmed
B001760,2025-05-27 00:04:00,A0070,U00686,flight,domestic,IN,IN,6,145.13,1,credit_line,confirmed
B001761,2025-01-11 09:50:00,A0176,U00128,hotel,international,SG,UK,83,727.85,1,credit_line,pending
B001762,2025-12-25 18:41:00,A0045,U00511,hotel,domestic,US,US,17,137.2,3,credit_line,confirmed
B001763,2025-03-31 19:27:00,A0123,U00173,flight,domestic,UK,UK,10,87.86,1,credit_line,confirmed
B001764,2025-07-20 16:46:00,A0139,U00404,hotel,international,US,UK,2,1046.64,2,bank,pending
B001765,2025-10-20 00:09:00,A0132,U00577,hotel,domestic,IN,IN,1,73.05,1,credit_line,confirmed
B001766,2025-05-22 02:01:00,A0073,U00065,flight,international,IN,AE,24,1475.57,2,credit_line,confirmed
B001767,2025-09-01 16:53:00,A0057,U00719,flight,international,AE,AE,86,683.5,1,credit_line,confirmed
B001768,2025-09-02 03:55:00,A0026,U00111,hotel,domestic,IN,IN,13,178.46,3,credit_line,confirmed
B001769,2025-03-23 19:02:00,A0001,U00446,package,international,IN,SG,14,1710.84,2,credit_line,confirmed
B001770,2025-08-21 04:28:00,A0106,U00012,flight,domestic,IN,IN,11,108.87,8,credit_line,pending
B001771,2025-10-04 12:56:00,A0189,U00630,flight,domestic,IN,IN,16,101.27,2,credit_line,confirmed
B001772,2025-02-06 10:59:00,A0058,U00340,flight,international,IN,DE,66,1572.15,2,credit_line,confirmed
B001773,2025-06-28 11:43:00,A0165,U00006,flight,domestic,US,US,2,117.04,1,card,confirmed
B001774,2025-08-19 02:35:00,A0007,U00337,flight,domestic,IN,IN,18,134.83,3,credit_line,confirmed
B001775,2025-04-10 23:39:00,A0076,U00521,flight,domestic,IN,IN,17,148.88,1,credit_line,confirmed
B001776,2025-04-14 01:28:00,A0180,U00400,flight,domestic,IN,IN,1,384.98,8,credit_line,confirmed
B001777,2025-09-16 01:23:00,A0178,U00764,flight,domestic,UK,UK,4,513.05,6,credit_line,confirmed
B001778,2025-08-25 00:59:00,A0166,U00508,flight,domestic,UK,UK,6,117.18,3,credit_line,confirmed
B001779,2025-08-18 19:27:00,A0015,U00459,flight,domestic,IN,IN,5,111.84,1,card,confirmed
B001780,2025-10-16 14:36:00,A0160,U00532,flight,domestic,IN,IN,9,87.16,2,credit_line,confirmed
B001781,2025-09-11 16:16:00,A0200,U00103,flight,international,UK,UK,42,1967.37,1,credit_line,confirmed
B001782,2025-04-20 23:12:00,A0002,U00534,hotel,domestic,IN,IN,5,278.39,1,credit_line,confirmed
B001783,2025-04-17 04:51:00,A0087,U00010,package,domestic,US,US,8,382.01,2,credit_line,confirmed
B001784,2025-06-10 00:13:00,A0039,U00349,flight,domestic,AE,AE,17,629.17,2,credit_line,confirmed
B001785,2025-11-03 16:18:00,A0055,U00164,flight,domestic,IN,IN,15,188.38,2,credit_line,confirmed
B001786,2025-04-07 18:14:00,A0029,U00744,flight,domestic,US,US,13,96.35,6,credit_line,confirmed
B001787,2025-04-12 19:46:00,A0055,U00164,flight,domestic,IN,IN,15,337.16,2,credit_line,confirmed
B001788,2025-02-26 02:39:00,A0087,U00668,flight,domestic,IN,IN,4,120.15,8,card,confirmed
B001789,2025-06-13 04:58:00,A0045,U00511,flight,international,IN,SG,81,536.2,1,credit_line,confirmed
B001790,2025-07-13 22:57:00,A0178,U00775,hotel,domestic,UK,UK,19,450.41,1,credit_line,confirmed
B001791,2025-02-11 05:13:00,A0195,U00431,flight,domestic,IN,IN,8,52.89,2,credit_line,confirmed
B001792,2025-06-19 09:07:00,A0145,U00520,flight,domestic,IN,IN,14,362.21,6,credit_line,confirmed
B001793,2025-04-18 21:15:00,A0178,U00568,hotel,domestic,IN,IN,1,249.27,1,card,confirmed
B001794,2025-11-02 07:25:00,A0146,U00609,hotel,domestic,UK,UK,2,152.14,2,credit_line,confirmed
B001795,2025-01-21 01:27:00,A0049,U00626,flight,domestic,IN,IN,3,273.54,1,credit_line,confirmed
B001796,2025-11-02 03:08:00,A0149,U00099,flight,domestic,IN,IN,16,265.08,4,credit_line,confirmed
B001797,2025-07-25 10:45:00,A0109,U00062,flight,international,AE,AE,54,810.45,1,credit_line,confirmed
B001798,2025-04-30 20:46:00,A0029,U00398,flight,domestic,UK,UK,6,159.06,2,credit_line,confirmed
B001799,2025-06-24 14:20:00,A0057,U00015,flight,international,UK,AE,81,7461.54,4,credit_line,confirmed
B001800,2025-11-22 22:43:00,A0126,U00757,flight,international,IN,FR,25,2285.42,1,bank,confirmed
B001801,2025-10-19 18:21:00,A0199,U00226,flight,domestic,UK,UK,5,658.11,7,credit_line,confirmed
B001802,2025-08-28 02:38:00,A0199,U00226,hotel,domestic,AE,AE,5,177.99,2,credit_line,confirmed
B001803,2025-06-02 19:59:00,A0108,U00150,hotel,domestic,IN,IN,3,135.4,1,credit_line,confirmed
B001804,2025-06-18 17:11:00,A0155,U00360,flight,domestic,UK,UK,4,252.46,1,card,confirmed
B001805,2025-05-22 23:50:00,A0046,U00220,flight,international,AE,DE,36,934.42,2,card,confirmed
B001806,2025-08-01 09:48:00,A0160,U00171,flight,domestic,SG,SG,3,217.01,9,credit_line,confirmed
B001807,2025-10-12 06:16:00,A0035,U00747,flight,international,US,TH,48,736.51,2,credit_line,confirmed
B001808,2025-12-10 22:22:00,A0049,U00553,flight,international,AE,IN,60,1240.64,2,card,confirmed
B001809,2025-04-03 10:27:00,A0062,U00570,hotel,domestic,IN,IN,8,99.02,1,credit_line,confirmed
B001810,2025-02-06 08:15:00,A0126,U00488,hotel,domestic,US,US,6,179.58,1,bank,confirmed
B001811,2025-01-31 01:55:00,A0033,U00057,hotel,domestic,IN,IN,7,260.36,1,bank,confirmed
B001812,2025-08-03 10:11:00,A0156,U00617,hotel,international,AE,FR,73,1606.32,1,credit_line,confirmed
B001813,2025-10-06 19:59:00,A0034,U00166,package,international,IN,UK,16,1890.27,2,bank,pending
B001814,2025-12-16 05:10:00,A0103,U00542,hotel,domestic,IN,IN,13,133.35,1,credit_line,confirmed
B001815,2025-02-04 06:14:00,A0141,U00592,package,domestic,SG,SG,5,178.38,2,card,confirmed
B001816,2025-05-10 20:04:00,A0129,U00780,flight,domestic,IN,IN,6,107.8,2,bank,confirmed
B001817,2025-05-14 12:28:00,A0156,U00617,flight,international,SG,IN,42,2065.06,1,bank,confirmed
B001818,2025-01-28 14:06:00,A0006,U00441,flight,international,UK,AE,46,5656.36,4,card,confirmed
B001819,2025-12-09 19:37:00,A0040,U00661,package,domestic,IN,IN,16,183.18,7,credit_line,confirmed
B001820,2025-05-24 15:03:00,A0141,U00157,flight,domestic,AE,AE,18,150.11,1,bank,confirmed
B001821,2025-04-23 17:25:00,A0159,U00628,flight,domestic,UK,UK,3,54.87,1,credit_line,confirmed
B001822,2025-05-09 12:06:00,A0197,U00444,flight,domestic,UK,UK,1,140.36,1,credit_line,confirmed
B001823,2025-10-12 19:41:00,A0164,U00697,hotel,international,AE,SG,5,2191.95,3,credit_line,confirmed
B001824,2025-07-20 19:29:00,A0148,U00529,flight,domestic,IN,IN,19,239.29,3,credit_line,confirmed
B001825,2025-10-17 09:49:00,A0177,U00641,hotel,domestic,IN,IN,1,334.02,3,credit_line,confirmed
B001826,2025-12-27 09:42:00,A0187,U00047,package,domestic,IN,IN,8,519.43,2,credit_line,confirmed
B001827,2025-07-16 15:02:00,A0139,U00404,hotel,domestic,IN,IN,1,159.87,2,credit_line,confirmed
B001828,2025-08-13 13:52:00,A0014,U00671,flight,domestic,SG,SG,4,118.64,4,credit_line,confirmed
B001829,2025-07-18 01:21:00,A0108,U00150,flight,international,IN,UK,10,2154.39,8,credit_line,confirmed
B001830,2025-05-30 02:00:00,A0020,U00742,flight,international,US,AE,9,1412.16,2,bank,confirmed
B001831,2025-05-21 01:43:00,A0014,U00122,flight,domestic,UK,UK,5,112.32,1,credit_line,confirmed
B001832,2025-09-07 10:15:00,A0022,U00392,flight,domestic,IN,IN,2,99.77,2,bank,confirmed
B001833,2025-12-25 03:28:00,A0015,U00450,hotel,domestic,IN,IN,6,323.54,4,credit_line,confirmed
B001834,2025-02-16 15:33:00,A0003,U00583,flight,domestic,UK,UK,7,223.05,4,card,confirmed
B001835,2025-01-27 21:34:00,A0125,U00657,hotel,domestic,UK,UK,15,98.8,3,credit_line,confirmed
B001836,2025-11-14 15:11:00,A0162,U00451,package,domestic,US,US,10,220.04,6,card,confirmed
B001837,2025-06-12 12:46:00,A0086,U00786,flight,domestic,IN,IN,10,108.61,8,card,confirmed
B001838,2025-05-16 07:35:00,A0080,U00707,package,international,IN,DE,52,2079.75,2,credit_line,confirmed
B001839,2025-09-05 10:58:00,A0190,U00177,hotel,domestic,US,US,16,338.51,2,bank,confirmed
B001840,2025-06-01 11:26:00,A0032,U00425,flight,domestic,IN,IN,9,342.52,1,credit_line,confirmed
B001841,2025-11-05 12:18:00,A0135,U00121,flight,domestic,UK,UK,8,243.38,3,credit_line,pending
B001842,2025-04-08 01:01:00,A0021,U00436,flight,international,IN,TH,75,1571.22,2,card,confirmed
B001843,2025-10-14 04:46:00,A0146,U00294,flight,domestic,UK,UK,1,185.63,1,card,pending
B001844,2025-02-09 13:19:00,A0124,U00448,hotel,domestic,IN,IN,17,124.99,3,card,confirmed
B001845,2025-03-28 14:36:00,A0070,U00370,flight,domestic,SG,SG,18,386.68,4,credit_line,confirmed
B001846,2025-09-24 05:13:00,A0022,U00379,hotel,domestic,AE,AE,15,286.95,1,credit_line,confirmed
B001847,2025-01-07 21:07:00,A0121,U00522,flight,international,US,TH,23,785.86,1,credit_line,pending
B001848,2025-11-10 06:15:00,A0081,U00301,flight,international,IN,SG,14,477.8,3,credit_line,confirmed
B001849,2025-11-15 13:15:00,A0187,U00211,flight,domestic,IN,IN,18,148.79,1,credit_line,confirmed
B001850,2025-07-07 05:49:00,A0026,U00039,flight,international,IN,FR,48,3188.68,4,credit_line,confirmed
B001851,2025-08-05 10:31:00,A0001,U00446,flight,domestic,US,US,2,263.53,3,card,confirmed
B001852,2025-06-09 11:12:00,A0027,U00014,flight,domestic,AE,AE,7,228.17,1,bank,pending
B001853,2025-03-05 04:45:00,A0128,U00770,hotel,international,AE,AE,80,3166.04,4,credit_line,confirmed
B001854,2025-07-21 08:23:00,A0169,U00325,hotel,domestic,IN,IN,15,64.58,2,credit_line,confirmed
B001855,2025-10-06 05:42:00,A0068,U00267,flight,domestic,AE,AE,16,191.67,2,credit_line,confirmed
B001856,2025-05-07 01:32:00,A0099,U00416,flight,international,IN,DE,37,2977.58,1,credit_line,confirmed
B001857,2025-09-05 21:21:00,A0127,U00574,flight,domestic,IN,IN,3,115.33,1,credit_line,confirmed
B001858,2025-08-11 12:04:00,A0099,U00250,flight,domestic,UK,UK,10,123.78,2,credit_line,confirmed
B001859,2025-04-12 08:29:00,A0198,U00102,hotel,international,IN,TH,70,1167.5,1,credit_line,confirmed
B001860,2025-06-30 07:53:00,A0129,U00068,hotel,international,SG,TH,35,946.99,4,credit_line,confirmed
B001861,2025-10-18 05:39:00,A0039,U00217,hotel,international,UK,UK,6,1043.26,4,credit_line,confirmed
B001862,2025-07-11 00:47:00,A0007,U00402,flight,domestic,US,US,8,219.0,3,credit_line,confirmed
B001863,2025-10-08 05:22:00,A0024,U00478,hotel,international,UK,US,64,927.2,3,credit_line,confirmed
B001864,2025-04-27 13:36:00,A0194,U00543,flight,international,IN,DE,46,1081.65,1,card,confirmed
B001865,2025-12-22 10:44:00,A0005,U00245,package,international,SG,SG,0,18001.26,3,credit_line,confirmed
B001866,2025-09-24 08:25:00,A0155,U00360,flight,international,IN,IN,14,1180.75,1,credit_line,confirmed
B001867,2025-06-03 12:59:00,A0033,U00405,flight,domestic,IN,IN,5,223.04,1,credit_line,confirmed
B001868,2025-10-21 21:10:00,A0074,U00237,flight,domestic,SG,SG,6,213.09,1,credit_line,confirmed
B001869,2025-01-20 00:11:00,A0003,U00191,flight,domestic,US,US,13,143.4,5,credit_line,confirmed
B001870,2025-03-10 13:46:00,A0025,U00455,hotel,domestic,IN,IN,2,132.62,4,credit_line,confirmed
B001871,2025-07-19 21:51:00,A0014,U00671,hotel,domestic,IN,IN,19,162.37,2,card,confirmed
B001872,2025-02-14 10:09:00,A0011,U00510,flight,domestic,AE,AE,8,159.42,2,card,confirmed
B001873,2025-10-20 18:24:00,A0166,U00508,hotel,domestic,IN,IN,11,108.03,7,card,confirmed
B001874,2025-04-26 07:36:00,A0136,U00600,flight,domestic,SG,SG,16,117.71,3,credit_line,confirmed
B001875,2025-05-17 07:40:00,A0080,U00707,flight,domestic,IN,IN,1,265.33,3,credit_line,confirmed
B001876,2025-12-04 00:35:00,A0136,U00600,package,international,IN,TH,30,290.4,2,card,confirmed
B001877,2025-06-11 01:44:00,A0172,U00766,hotel,international,AE,DE,69,1949.55,1,credit_line,confirmed
B001878,2025-02-09 10:30:00,A0020,U00251,flight,international,US,UK,83,1672.59,1,credit_line,confirmed
B001879,2025-02-12 21:39:00,A0184,U00696,flight,domestic,SG,SG,9,325.27,1,bank,confirmed
B001880,2025-03-15 20:51:00,A0076,U00280,flight,international,UK,IN,26,1265.36,6,bank,confirmed
B001881,2025-07-27 12:16:00,A0089,U00329,hotel,domestic,IN,IN,7,378.57,6,card,pending
B001882,2025-08-19 00:53:00,A0083,U00097,package,domestic,US,US,13,330.21,1,card,confirmed
B001883,2025-01-25 00:33:00,A0131,U00659,flight,international,IN,US,60,6342.82,1,credit_line,confirmed
B001884,2025-10-10 15:22:00,A0160,U00261,hotel,domestic,US,US,10,706.63,1,credit_line,confirmed
B001885,2025-12-05 08:52:00,A0158,U00371,flight,international,AE,AE,18,794.97,8,credit_line,confirmed
B001886,2025-12-09 03:36:00,A0148,U00529,flight,domestic,IN,IN,14,1163.7,1,credit_line,confirmed
B001887,2025-05-14 10:16:00,A0196,U00209,package,domestic,IN,IN,17,461.48,5,card,confirmed
B001888,2025-06-01 07:12:00,A0176,U00492,flight,international,AE,US,87,1155.52,4,credit_line,confirmed
B001889,2025-08-30 04:04:00,A0088,U00208,flight,domestic,IN,IN,5,99.43,7,bank,confirmed
B001890,2025-08-21 23:40:00,A0066,U00648,hotel,international,US,TH,67,975.46,2,credit_line,pending
B001891,2025-01-17 12:54:00,A0061,U00555,flight,international,IN,FR,46,1035.07,7,card,confirmed
B001892,2025-04-18 18:01:00,A0131,U00145,flight,domestic,IN,IN,0,272.81,3,credit_line,confirmed
B001893,2025-11-08 20:07:00,A0102,U00080,package,domestic,IN,IN,6,121.7,5,credit_line,confirmed
B001894,2025-02-26 17:13:00,A0192,U00396,hotel,domestic,IN,IN,10,195.97,3,card,confirmed
B001895,2025-03-02 06:36:00,A0088,U00208,hotel,domestic,SG,SG,11,293.59,2,card,confirmed
B001896,2025-01-26 07:56:00,A0050,U00471,flight,domestic,AE,AE,1,117.45,6,card,confirmed
B001897,2025-07-31 09:42:00,A0048,U00324,flight,domestic,UK,UK,5,186.7,4,credit_line,confirmed
B001898,2025-05-04 15:46:00,A0010,U00183,package,international,IN,SG,22,795.33,3,credit_line,confirmed
B001899,2025-03-29 16:19:00,A0102,U00080,flight,international,US,IN,36,4279.37,2,credit_line,confirmed
B001900,2025-10-08 16:21:00,A0184,U00434,flight,international,IN,TH,5,851.48,1,credit_line,confirmed
B001901,2025-09-08 13:43:00,A0131,U00145,flight,domestic,US,US,0,238.44,4,credit_line,confirmed
B001902,2025-05-05 13:17:00,A0046,U00483,flight,domestic,IN,IN,11,108.84,2,credit_line,confirmed
B001903,2025-05-10 13:31:00,A0174,U00413,flight,international,UK,SG,0,19342.87,2,credit_line,confirmed
B001904,2025-04-19 13:08:00,A0192,U00366,hotel,domestic,AE,AE,2,161.8,1,credit_line,confirmed
B001905,2025-03-28 07:23:00,A0001,U00446,package,international,IN,AE,72,587.66,2,credit_line,confirmed
B001906,2025-11-04 17:08:00,A0124,U00776,flight,international,IN,DE,72,1475.76,4,credit_line,confirmed
B001907,2025-06-10 01:01:00,A0169,U00514,hotel,domestic,SG,SG,18,87.02,1,credit_line,confirmed
B001908,2025-05-29 18:02:00,A0016,U00180,hotel,international,IN,AE,50,1389.16,7,card,confirmed
B001909,2025-04-09 19:38:00,A0068,U00196,hotel,domestic,AE,AE,13,207.95,2,card,confirmed
B001910,2025-06-20 20:27:00,A0160,U00345,flight,international,SG,AE,52,1471.77,8,credit_line,confirmed
B001911,2025-01-26 18:37:00,A0188,U00638,flight,domestic,UK,UK,12,313.65,3,credit_line,confirmed
B001912,2025-04-01 06:20:00,A0173,U00599,flight,domestic,US,US,13,349.77,2,credit_line,confirmed
B001913,2025-05-26 19:04:00,A0093,U00708,flight,international,IN,TH,13,762.05,9,credit_line,confirmed
B001914,2025-05-11 19:09:00,A0151,U00118,flight,international,IN,SG,29,1734.54,2,credit_line,confirmed
B001915,2025-11-11 11:09:00,A0016,U00115,flight,domestic,IN,IN,17,201.35,4,credit_line,confirmed
B001916,2025-02-01 13:32:00,A0130,U00496,flight,domestic,UK,UK,9,339.39,2,bank,confirmed
B001917,2025-05-06 19:21:00,A0018,U00503,flight,international,US,FR,82,964.19,1,credit_line,confirmed
B001918,2025-01-05 14:54:00,A0130,U00740,flight,international,US,TH,16,436.68,8,bank,confirmed
B001919,2025-05-11 00:13:00,A0189,U00088,flight,international,US,SG,70,1170.68,1,credit_line,confirmed
B001920,2025-03-27 15:19:00,A0026,U00039,hotel,international,US,DE,37,1302.38,6,credit_line,pending
B001921,2025-06-02 02:15:00,A0078,U00672,flight,international,US,SG,86,2864.78,6,credit_line,confirmed
B001922,2025-11-17 05:10:00,A0009,U00559,hotel,international,IN,US,43,2344.05,1,credit_line,confirmed
B001923,2025-10-06 00:55:00,A0133,U00188,package,domestic,US,US,15,100.72,1,credit_line,confirmed
B001924,2025-04-24 08:23:00,A0119,U00674,hotel,domestic,UK,UK,17,378.01,3,credit_line,confirmed
B001925,2025-04-02 09:10:00,A0021,U00502,hotel,domestic,IN,IN,8,120.36,1,bank,confirmed
B001926,2025-07-13 14:36:00,A0082,U00131,package,international,IN,US,47,771.96,2,credit_line,confirmed
B001927,2025-11-24 13:17:00,A0079,U00408,flight,international,IN,SG,59,1477.2,2,card,pending
B001928,2025-06-20 13:35:00,A0123,U00275,package,domestic,UK,UK,15,222.27,1,card,failed
B001929,2025-09-11 05:13:00,A0170,U00281,hotel,domestic,SG,SG,18,184.75,4,credit_line,confirmed
B001930,2025-06-12 20:57:00,A0087,U00010,hotel,domestic,IN,IN,13,185.48,2,card,confirmed
B001931,2025-05-01 10:20:00,A0086,U00013,flight,domestic,UK,UK,5,98.22,2,credit_line,confirmed
B001932,2025-02-23 11:21:00,A0146,U00294,flight,domestic,IN,IN,17,189.34,1,credit_line,confirmed
B001933,2025-12-22 09:29:00,A0193,U00391,hotel,domestic,UK,UK,3,390.35,6,credit_line,confirmed
B001934,2025-02-23 07:17:00,A0036,U00037,hotel,international,UK,UK,38,1267.61,1,credit_line,confirmed
B001935,2025-04-03 15:27:00,A0007,U00337,hotel,domestic,US,US,6,536.18,1,credit_line,pending
B001936,2025-11-18 18:08:00,A0059,U00615,flight,domestic,IN,IN,17,200.26,10,credit_line,confirmed
B001937,2025-06-19 16:28:00,A0146,U00609,flight,domestic,US,US,5,126.14,1,credit_line,confirmed
B001938,2025-06-05 01:23:00,A0005,U00245,flight,international,IN,IN,1,18641.09,1,credit_line,confirmed
B001939,2025-09-14 01:42:00,A0082,U00257,flight,international,IN,UK,87,2712.7,6,card,pending
B001940,2025-05-28 10:48:00,A0044,U00730,flight,domestic,AE,AE,11,234.84,3,credit_line,confirmed
B001941,2025-10-04 21:59:00,A0180,U00400,flight,international,SG,FR,18,536.88,3,credit_line,confirmed
B001942,2025-09-06 19:55:00,A0117,U00495,flight,domestic,US,US,13,216.97,2,bank,confirmed
B001943,2025-05-18 10:55:00,A0118,U00101,flight,domestic,AE,AE,17,269.29,1,card,confirmed
B001944,2025-12-29 17:49:00,A0029,U00276,flight,domestic,US,US,11,98.17,2,credit_line,confirmed
B001945,2025-03-01 11:46:00,A0064,U00454,package,domestic,IN,IN,18,176.45,3,credit_line,confirmed
B001946,2025-07-06 01:13:00,A0012,U00386,hotel,domestic,IN,IN,4,125.4,2,card,confirmed
B001947,2025-02-24 23:59:00,A0060,U00479,hotel,international,AE,DE,68,1000.58,3,credit_line,confirmed
B001948,2025-03-14 09:02:00,A0118,U00705,flight,international,IN,IN,12,701.26,1,credit_line,confirmed
B001949,2025-06-12 10:51:00,A0009,U00490,hotel,domestic,US,US,18,68.9,3,credit_line,confirmed
B001950,2025-04-26 10:34:00,A0122,U00480,flight,domestic,UK,UK,1,93.21,2,credit_line,confirmed
B001951,2025-12-01 10:44:00,A0118,U00390,package,domestic,AE,AE,4,345.51,8,card,confirmed
B001952,2025-01-24 05:14:00,A0033,U00535,hotel,international,UK,UK,1,19844.14,6,credit_line,confirmed
