,is_vpn_or_proxy,device_switch_flag,avg_logins_per_day,failed_login_ratio
B001934,0.0,0.0,0.1063094209161625,0.11123658949745906
B001935,0.0,0.0,0.15350043215211756,0.13909279126670432
B001936,0.0,0.0,0.0929991356957649,0.015998494259363828
B001937,0.0,0.0,0.15453759723422644,0.00771692076039902
B001938,0.0,0.0,0.1891097666378565,0.04460756634669678
B001939,0.0,1.0,0.2212618841832325,0.09542631281761717
B001940,0.0,0.0,0.06050129645635263,0.054394880481837
B001941,0.0,0.0,0.19429559204840102,0.14549218897044985
B001942,0.0,0.0,0.0,0.007152268021833238
B001943,0.0,0.0,0.15695764909248056,0.06041784302653869
B001944,0.0,0.0,0.04338807260155574,0.07095802747976662
B001945,0.0,0.0,0.09178910976663784,0.14737436476566912
B001946,0.0,0.0,0.11045808124459809,0.20534537925842275
B001947,0.0,0.0,0.12117545375972341,0.001693958215697346
B001948,0.0,0.0,0.057735522904062225,0.08676830415960851
B001949,0.0,0.0,0.0,0.11857707509881422
B001950,0.0,0.0,0.15108038029386345,0.07754564276303406
B001951,0.0,0.0,0.10803802938634399,0.0956145303971391
B001952,0.0,0.0,0.20864304235090753,0.06361754187841145
B001953,0.0,0.0,0.051512532411408817,0.028797289666854884
B001954,0.0,0.0,0.0044943820224719105,0.044042913608131
B001955,0.0,0.0,0.0,0.10991906644080557
B001956,0.0,0.0,0.08660328435609334,0.033314511575381144
B001957,1.0,1.0,1.0,0.2207792207792208
B001958,0.0,0.0,0.08815903197925669,0.026726896292113684
B001959,0.0,0.0,0.20432152117545377,0.044419348767174856
B001960,0.0,0.0,0.0878133102852204,0.015433841520798044
B001961,0.0,0.0,0.10976663785652549,0.11857707509881422
B001962,0.0,0.0,0.07035436473638722,0.04310182571052136
B001963,0.0,0.0,0.1647363872082973,0.019009975531714664
B001964,0.0,0.0,0.2267934312878133,0.05364201016374929
B001965,0.0,0.0,0.09645635263612791,0.05458309806135893
B001966,0.0,0.0,0.030423509075194467,0.018445322793148883
B001967,0.0,0.0,0.11512532411408816,0.06098249576510447
B001968,0.0,1.0,0.42662057044079515,0.1981931112365895
B001969,0.0,0.0,0.1289541918755402,0.04630152456239413
B001970,0.0,0.0,0.20414866032843562,0.04536043666478449
B001971,0.0,0.0,0.10596369922212619,0.010916619612271786
B001972,0.0,0.0,0.16542783059636992,0.07961603613777528
B001973,0.0,0.0,0.13569576490924803,0.025409373235460192
B001974,0.0,0.0,0.1125324114088159,0.032373423677771504
B001975,0.0,0.0,0.0926534140017286,0.07829851308112179
B001976,0.0,0.0,0.0,0.08940335027291549
B001977,0.0,0.0,0.10043215211754537,0.04310182571052136
B001978,0.0,0.0,0.0,0.008658008658008658
B001979,0.0,0.0,0.06326707000864304,0.03162055335968379
B001980,0.0,0.0,0.0853932584269663,0.03482025221155656
B001981,0.0,0.0,0.13414001728608468,0.09241483154526633
B001982,0.0,0.0,0.07778738115816768,0.09053265575004706
B001983,0.0,0.0,0.13777009507346585,0.018445322793148883
B001984,0.0,0.0,0.08573898012100259,0.09806135893092414
B001985,0.0,0.0,0.12480553154710457,0.03293807641633728
B001986,0.0,0.0,0.09178910976663784,0.0523244871070958
B001987,0.0,0.0,0.11737251512532411,0.04423113118765293
B001988,0.0,0.0,0.09144338807260155,0.03049124788255223
B001989,0.0,0.0,0.11737251512532411,0.08620365142104272
B001990,0.0,0.0,0.1481417458945549,0.04291360813099943
B001991,0.0,0.0,0.3113223854796889,0.9917184265010353
B001992,1.0,0.0,0.3977528089887641,0.16901938641069078
B001993,0.0,0.0,0.1842696629213483,0.09504987765857331
B001994,0.0,0.0,0.057389801210025924,0.0199510634293243
B001995,0.0,0.0,0.19446845289541917,0.09335591944287598
B001996,0.0,0.0,0.03163353500432152,0.17297195558065123
B001997,0.0,0.0,0.0902333621434745,0.003764351590438546
B001998,0.0,0.0,0.14226447709593779,0.0653115000941088
B001999,0.0,0.0,0.06084701815038893,0.051759834368530024
B002000,0.0,0.0,0.04511668107173725,0.0735930735930736
B002001,1.0,0.0,0.4311149524632671,0.16581968755881799
B002002,0.0,1.0,0.6696629213483146,0.24374176548089588
B002003,0.0,0.0,0.1787381158167675,0.09053265575004706
B002004,0.0,0.0,0.03733794295592049,0.14153961980048937
B002005,0.0,0.0,0.058081244598098526,0.18539431582909846
B002006,0.0,0.0,0.10216076058772688,0.19292301900997555
B002007,0.0,0.0,0.1891097666378565,0.04460756634669678
B002008,0.0,0.0,0.10717372515125324,0.06192358366271411
B002009,0.0,0.0,0.054624027657735524,0.03256164125729343
B002010,0.0,0.0,0.15315471045808124,0.06399397703745531
B002011,0.0,0.0,0.20674157303370788,0.11782420478072653
B002012,0.0,0.0,0.020051858254105444,0.077733860342556
B002013,0.0,0.0,0.03526361279170268,0.054771315640880856
B002014,0.0,0.0,0.05324114088159032,0.0178806700545831
B002015,0.0,0.0,0.08833189282627485,0.18878223226049312
B002016,0.0,0.0,0.0,0.043854696028609065
B002017,0.0,0.0,0.16352636127917028,0.06474684735554301
B002018,0.0,0.0,0.3113223854796889,0.9917184265010353
B002019,0.0,0.0,0.13984442523768364,0.1197063805759458
B002020,0.0,0.0,0.12480553154710457,0.03293807641633728
B002021,0.0,0.0,0.0916162489196197,0.0660643704121965
B002022,0.0,0.0,0.1972342264477096,0.026350461133069828
B002023,0.0,0.0,0.08885047536732929,0.11613024656502918
B002024,0.0,0.0,0.22385479688850474,0.03199698851872765
B002025,1.0,0.0,0.11616248919619705,0.1686429512516469
B002026,0.0,0.0,0.08522039757994813,0.021645021645021648
B002027,0.0,0.0,0.11339671564390665,0.05213626952757387
B002028,0.0,0.0,0.15350043215211756,0.13909279126670432
B002029,0.0,0.0,0.1863439930855661,0.2828910220214568
B002030,0.0,0.0,0.3455488331892826,0.14530397139092793
B002031,0.0,0.0,0.10164217804667243,0.18200639939770377
B002032,0.0,0.0,0.14693171996542784,0.11330698287220027
B002033,0.0,0.0,0.11616248919619705,0.1686429512516469
B002034,0.0,0.0,0.044425237683664645,0.07641633728590251
B002035,1.0,1.0,0.2212618841832325,0.09542631281761717
B002036,0.0,1.0,0.541400172860847,0.1863354037267081
B002037,0.0,0.0,0.10855661192739845,0.29587803500846976
B002038,0.0,0.0,0.1560933448573898,0.07284020327498589
B002039,0.0,0.0,0.2157303370786517,0.0653115000941088
B002040,0.0,0.0,0.18824546240276577,0.0502540937323546
B002041,0.0,0.0,0.13396715643906654,0.03124411820063994
B002042,0.0,0.0,0.1076923076923077,0.14605684170901562
B002043,0.0,0.0,0.10890233362143474,0.012610577827969132
B002044,0.0,0.0,0.024891961970613656,0.09072087332956898
B002045,0.0,0.0,0.17303370786516853,0.017127799736495388
B002046,0.0,0.0,0.08885047536732929,0.07415772633163939
B002047,0.0,0.0,0.24027657735522903,0.06794654620741578
B002048,0.0,0.0,0.10302506482281763,0.006399397703745529
B002049,0.0,0.0,0.1661192739844425,0.015057406361754188
B002050,0.0,0.0,0.17009507346585998,0.19122906079427818
B002051,0.0,0.0,0.11754537597234226,0.014869188782232262
B002052,0.0,0.0,0.15453759723422644,0.00771692076039902
B002053,0.0,0.0,0.12394122731201382,0.029738377564464517
B002054,0.0,0.0,0.051512532411408817,0.028797289666854884
B002055,0.0,0.0,0.1922212618841832,0.03726708074534161
B002056,0.0,0.0,0.22212618841832324,0.048560135516657256
B002057,0.0,0.0,0.06499567847882454,0.11198945981554678
B002058,0.0,0.0,0.027484874675885913,0.0798042537172972
B002059,0.0,0.0,0.07847882454624028,0.07886316581968755
B002060,0.0,0.0,0.24321521175453759,0.05213626952757387
B002061,0.0,0.0,0.05566119273984443,0.04498400150574063
B002062,0.0,0.0,0.07847882454624028,0.07886316581968755
B002063,0.0,0.0,0.15920484010371652,0.03180877093920572
B002064,0.0,0.0,0.13777009507346585,0.15038584603801994
B002065,0.0,0.0,0.14589455488331893,0.16186711838885753
B002066,0.0,0.0,0.027484874675885913,0.0798042537172972
B002067,0.0,0.0,0.12601555747623164,0.06380575945793338
B002068,0.0,0.0,0.13777009507346585,0.15038584603801994
B002069,0.0,0.0,0.0,0.043854696028609065
B002070,0.0,0.0,0.12549697493517717,0.0956145303971391
B002071,0.0,0.0,0.12947277441659463,0.14003387916431395
B002072,0.0,0.0,0.09559204840103716,0.06267645398080181
B002073,0.0,0.0,0.1972342264477096,0.026350461133069828
B002074,0.0,0.0,0.08107173725151254,0.06192358366271411
B002075,0.0,0.0,0.05894554883318928,0.07208733295689818
B002076,0.0,0.0,0.16974935177182368,0.06700545830980614
B002077,0.0,0.0,0.10648228176318064,0.0702051571616789
B002078,0.0,0.0,0.042869490060501295,0.05533596837944664
B002079,0.0,0.0,0.09524632670700085,0.05138339920948616
B002080,0.0,0.0,0.09835782195332758,0.17843026538678713
B002081,1.0,1.0,0.4271391529818496,1.0
B002082,0.0,0.0,0.06084701815038893,0.051759834368530024
B002083,0.0,0.0,0.030423509075194467,0.018445322793148883
B002084,0.0,0.0,0.12601555747623164,0.06380575945793338
B002085,0.0,0.0,0.24096802074330162,0.12478825522303783
B002086,1.0,0.0,0.665514261019879,0.07171089779785432
B002087,0.0,0.0,0.04269662921348315,0.043478260869565216
B002088,0.0,0.0,0.016076058772687987,0.0598531902879729
B002089,0.0,0.0,0.24096802074330162,0.12478825522303783
B002090,0.0,0.0,0.16110630942091617,0.020139281008846228
B002091,0.0,0.0,0.12999135695764907,0.049501223414266896
B002092,0.0,0.0,0.03163353500432152,0.17297195558065123
B002093,0.0,0.0,0.0,0.008658008658008658
B002094,0.0,0.0,0.058081244598098526,0.18539431582909846
B002095,0.0,0.0,0.1094209161624892,0.06154714850367024
B002096,0.0,0.0,0.17009507346585998,0.19122906079427818
B002097,0.0,0.0,0.11754537597234226,0.032185206098249576
B002098,0.0,0.0,0.019014693171996545,0.013175230566534914
B002099,0.0,0.0,0.0,0.05251270468661773
B002100,0.0,0.0,0.07294727744165946,0.03105590062111801
B002101,0.0,0.0,0.07104580812445982,0.11725955204216075
B002102,1.0,0.0,0.31961970613656004,0.6325992847731978
B002103,0.0,0.0,0.22350907519446844,0.13137587050630528
B002104,0.0,0.0,0.16439066551426101,0.03670242800677583
B002105,0.0,0.0,0.14330164217804667,0.14455110107284022
B002106,0.0,0.0,0.035955056179775284,0.2569169960474308
B002107,0.0,0.0,0.17493517718236817,0.1370223978919631
B002108,0.0,0.0,0.25064822817631804,0.09354413702239789
B002109,0.0,0.0,0.12999135695764907,0.12196499153020891
B002110,0.0,0.0,0.15643906655142611,0.044795783926218705
B002111,0.0,0.0,0.07882454624027657,0.0399021268586486
B002112,1.0,0.0,0.0,0.10634293242988896
B002113,0.0,0.0,0.14468452895419187,0.03877282138151703
B002114,0.0,0.0,0.14157303370786517,0.003952569169960474
B002115,0.0,0.0,0.16110630942091617,0.08262751741012611
B002116,0.0,0.0,0.08885047536732929,0.11613024656502918
B002117,0.0,0.0,0.05894554883318928,0.044419348767174856
B002118,0.0,0.0,0.16110630942091617,0.020139281008846228
B002119,0.0,0.0,0.17303370786516853,0.017127799736495388
B002120,0.0,0.0,0.10440795159896284,0.03707886316581969
B002121,0.0,0.0,0.15522904062229906,0.07547524938829288
B002122,0.0,0.0,0.05133967156439067,0.12215320910973085
B002123,0.0,0.0,0.17597234226447708,0.10220214568040656
B002124,0.0,0.0,0.0,0.0956145303971391
B002125,0.0,0.0,0.10613656006914433,0.05627705627705628
B002126,0.0,0.0,0.09109766637856524,0.030114812723508376
B002127,0.0,0.0,0.0926534140017286,0.07829851308112179
B002128,0.0,0.0,0.12324978392394122,0.002635046113306983
B002129,0.0,0.0,0.10146931719965428,0.11989459815546774
B002130,0.0,0.0,0.2869490060501297,0.049877658573310744
B002131,0.0,0.0,0.0878133102852204,0.06907585168454734
B002132,0.0,0.0,0.11754537597234226,0.014869188782232262
B002133,0.0,0.0,0.06845289541918755,0.002635046113306983
B002134,0.0,0.0,0.14866032843560933,0.0694522868435912
B002135,0.0,0.0,0.0,0.06117071334462639
B002136,0.0,0.0,0.16802074330164218,0.03726708074534161
B002137,0.0,0.0,0.03163353500432152,0.17297195558065123
B002138,0.0,0.0,0.3016421780466724,0.06286467156032373
B002139,0.0,0.0,0.11477960242005185,0.03613777526821005
B002140,0.0,1.0,0.4985306828003457,0.295313382269904
B002141,0.0,0.0,0.16525496974935178,0.12121212121212122
B002142,0.0,0.0,0.12999135695764907,0.1182006399397704
B002143,0.0,0.0,0.0,0.04329004329004329
B002144,0.0,0.0,0.03647363872082973,0.06342932429888952
B002145,0.0,0.0,0.06949006050129644,0.017316017316017316
B002146,0.0,0.0,0.12705272255834052,0.014869188782232262
B002147,0.0,0.0,0.06672428694900605,0.14605684170901562
B002148,0.0,0.0,0.0490924805531547,0.1375870506305289
B002149,1.0,1.0,0.4271391529818496,1.0
B002150,0.0,0.0,0.10855661192739845,0.29587803500846976
B002151,0.0,0.0,0.1787381158167675,0.09053265575004706
B002152,0.0,0.0,0.18305963699222125,0.09410878976096368
B002153,1.0,1.0,0.3113223854796889,0.9917184265010353
B002154,0.0,0.0,0.17009507346585998,0.19122906079427818
B002155,0.0,0.0,0.11166810717372515,0.054959533220402784
B002156,0.0,0.0,0.06395851339671564,0.08676830415960851
B002157,0.0,0.0,0.10440795159896284,0.03707886316581969
B002158,0.0,0.0,0.054969749351771825,0.03500846979107848
B002159,0.0,0.0,0.14883318928262748,0.21908526256352345
B002160,1.0,0.0,0.665514261019879,0.07171089779785432
B002161,0.0,0.0,0.054624027657735524,0.11763598720120459
B002162,0.0,0.0,0.10146931719965428,0.07547524938829288
B002163,0.0,0.0,0.1547104580812446,0.0018821757952192735
B002164,0.0,0.0,0.2254105445116681,0.04724261246000376
B002165,0.0,0.0,0.15557476231633535,0.09636740071522681
B002166,0.0,0.0,0.057735522904062225,0.029926595143986445
B002167,0.0,0.0,0.08401037165082109,0.06625258799171843
B002168,0.0,0.0,0.05669835782195332,0.06022962544701675
B002169,1.0,0.0,0.19965427830596372,0.9113495200451721
B002170,0.0,0.0,0.2350907519446845,0.20685111989459815
B002171,0.0,0.0,0.027484874675885913,0.0798042537172972
B002172,0.0,0.0,0.10146931719965428,0.11989459815546774
B002173,1.0,0.0,0.0,0.10991906644080557
B002174,0.0,0.0,0.14243733794295593,0.06644080557124037
B002175,0.0,0.0,0.3016421780466724,0.06286467156032373
B002176,0.0,0.0,0.06672428694900605,0.14605684170901562
B002177,0.0,0.0,0.06015557476231633,0.009787314135140222
B002178,0.0,0.0,0.10544511668107173,0.0922266139657444
B002179,0.0,0.0,0.1828867761452031,0.08338038772821381
B002180,0.0,0.0,0.042869490060501295,0.05533596837944664
B002181,0.0,0.0,0.2006914433880726,0.016939582156973464
B002182,0.0,0.0,0.06413137424373379,0.022586109542631284
B002183,0.0,0.0,0.0926534140017286,0.07829851308112179
B002184,1.0,0.0,0.11063094209161625,0.05552418595896857
B002185,0.0,0.0,0.1787381158167675,0.09053265575004706
B002186,0.0,0.0,0.10890233362143474,0.012610577827969132
B002187,0.0,0.0,0.054624027657735524,0.03256164125729343
B002188,0.0,0.0,0.20121002592912707,0.0035761340109166195
B002189,0.0,0.0,0.06707000864304234,0.016751364577451536
B002190,0.0,0.0,0.07571305099394987,0.14473931865236211
B002191,0.0,0.0,0.08210890233362143,0.10615471485036704
B002192,0.0,0.0,0.09403630077787381,0.051948051948051945
B002193,0.0,0.0,0.14399308556611928,0.019574628270280447
B002194,1.0,1.0,0.541400172860847,0.1863354037267081
B002195,0.0,0.0,0.12463267070008642,0.09712027103331451
B002196,0.0,0.0,0.09109766637856524,0.030114812723508376
B002197,0.0,0.0,0.029732065687121865,0.004705439488048183
B002198,0.0,0.0,0.07726879861711322,0.015057406361754188
B002199,0.0,0.0,0.11685393258426965,0.1562205910031997
B002200,0.0,0.0,0.08452895419187553,0.041784302653867865
B002201,0.0,1.0,0.42662057044079515,0.1981931112365895
B002202,0.0,0.0,0.041313742437337944,0.1609260304912479
B002203,0.0,0.0,0.18668971477960242,0.027291549030679468
B002204,0.0,0.0,0.18236819360414866,0.08996800301148128
B002205,0.0,0.0,0.06413137424373379,0.022586109542631284
B002206,0.0,0.0,0.09040622299049265,0.051948051948051945
B002207,0.0,0.0,0.07882454624027657,0.0399021268586486
B002208,0.0,0.0,0.057735522904062225,0.08676830415960851
B002209,0.0,0.0,0.10527225583405359,0.05665349143610013
B002210,0.0,0.0,0.10492653414001729,0.09109730848861285
B002211,0.0,0.0,0.15661192739844426,0.007152268021833238
B002212,0.0,0.0,0.0,0.05514775079992471
B002213,0.0,0.0,0.13396715643906654,0.03124411820063994
B002214,0.0,0.0,0.07156439066551426,0.0873329568981743
B002215,0.0,0.0,0.05548833189282627,0.06455862977602109
B002216,0.0,0.0,0.0,0.007152268021833238
B002217,0.0,0.0,0.17821953327571305,0.088085827216262
B002218,0.0,0.0,0.09887640449438202,0.04592508940335027
B002219,0.0,0.0,0.11045808124459809,0.20534537925842275
B002220,0.0,0.0,0.15557476231633535,0.09636740071522681
B002221,0.0,0.0,0.030077787381158166,0.16186711838885753
B002222,0.0,0.0,0.01745894554883319,0.12290607942781856
B002223,0.0,0.0,0.08228176318063958,0.05345379258422736
B002224,1.0,0.0,0.2869490060501297,0.049877658573310744
B002225,0.0,0.0,0.09403630077787381,0.06757011104837192
B002226,0.0,0.0,0.12999135695764907,0.12196499153020891
B002227,0.0,0.0,0.045980985306828,0.017504234895539244
B002228,0.0,0.0,0.007260155574762316,0.030114812723508376
B002229,0.0,0.0,0.2048401037165082,0.011293054771315642
B002230,0.0,0.0,0.20121002592912707,0.0035761340109166195
B002231,0.0,0.0,0.180466724286949,0.026726896292113684
B002232,0.0,0.0,0.09766637856525498,0.026726896292113684
B002233,0.0,0.0,0.11754537597234226,0.04799548277809147
B002234,1.0,0.0,0.3598962834917891,0.9947299077733862
B002235,0.0,0.0,0.2570440795159896,0.08130999435347262
B002236,0.0,0.0,0.08124459809853068,0.02484472049689441
B002237,0.0,0.0,0.1139152981849611,0.17504234895539245
B002238,0.0,0.0,0.09144338807260155,0.03049124788255223
B002239,0.0,0.0,0.1375972342264477,0.042348955392433656
B002240,0.0,0.0,0.180466724286949,0.026726896292113684
B002241,0.0,0.0,0.03733794295592049,0.14153961980048937
B002242,0.0,0.0,0.10060501296456353,0.028232636928289104
B002243,0.0,0.0,0.12221261884183232,0.004329004329004329
B002244,0.0,0.0,0.22385479688850474,0.03199698851872765
B002245,0.0,0.0,0.14762316335350043,0.027856201769245248
B002246,0.0,0.0,0.16439066551426101,0.03670242800677583
B002247,0.0,0.0,0.15955056179775282,0.08281573498964805
B002248,0.0,0.0,0.21763180639585133,0.0694522868435912
B002249,0.0,1.0,0.6696629213483146,0.24374176548089588
B002250,0.0,0.0,0.08452895419187553,0.041784302653867865
B002251,0.0,0.0,0.1922212618841832,0.03726708074534161
B002252,0.0,1.0,0.1891097666378565,0.04460756634669678
B002253,0.0,0.0,0.09991356957649093,0.09279126670431019
B002254,0.0,0.0,0.11650821089023336,0.010540184453227932
B002255,0.0,0.0,0.11426101987899741,0.044795783926218705
B002256,0.0,0.0,0.11668107173725151,0.10276679841897234
B002257,0.0,0.0,0.0891961970613656,0.0956145303971391
B002258,0.0,0.0,0.10112359550561797,0.012422360248447206
B002259,0.0,0.0,0.09403630077787381,0.06757011104837192
B002260,0.0,0.0,0.13811581676750215,0.07434594391116131
B002261,0.0,0.0,0.2261019878997407,0.012798795407491058
B002262,0.0,0.0,0.11495246326707001,0.003764351590438546
B002263,0.0,0.0,0.04546240276577355,0.024280067758328628
B002264,0.0,0.0,0.08815903197925669,0.026726896292113684
B002265,0.0,0.0,0.15453759723422644,0.017692452475061172
B002266,0.0,0.0,0.17597234226447708,0.10220214568040656
B002267,0.0,0.0,0.08228176318063958,0.05345379258422736
B002268,0.0,0.0,0.11028522039757994,0.044042913608131
B002269,0.0,0.0,0.1853068280034572,0.10295501599849427
B002270,0.0,0.0,0.08349178910976664,0.1182006399397704
B002271,0.0,0.0,0.019533275713050993,0.11500094108789762
B002272,0.0,0.0,0.1787381158167675,0.09053265575004706
B002273,0.0,0.0,0.12394122731201382,0.029738377564464517
B002274,0.0,0.0,0.11737251512532411,0.05458309806135893
B002275,0.0,0.0,0.08349178910976664,0.1182006399397704
B002276,0.0,0.0,0.021261884183232497,0.05665349143610013
B002277,0.0,0.0,0.1661192739844425,0.010351966873706004
B002278,0.0,0.0,0.2639585133967156,0.05797101449275362
B002279,0.0,0.0,0.08885047536732929,0.11613024656502918
B002280,0.0,0.0,0.0,0.0031996988518727646
B002281,1.0,1.0,0.4271391529818496,1.0
B002282,0.0,0.0,0.1355229040622299,0.013928100884622622
