booking_id,booking_ts,agency_id,user_id,product_type,route_type,origin_country,dest_country,lead_time_days,booking_value,passengers_count,payment_method,booking_status,fraud_label,fraud_reason,session_id,device_fingerprint,ip_address,asn,is_vpn_or_proxy,os,browser,time_to_book_seconds,device_switch_flag,event_id,is_cancelled,cancel_delay_days,is_disputed,dispute_delay_days,chargeback_amount,final_loss_amount,total_passengers,suspicious_pax_domains,role,user_age_days,avg_logins_per_day,failed_login_ratio,account_status,email_domain_match_flag,user_fraud_label,user_fraud_type,country,agency_age_days,kyc_status,credit_limit,status,agency_email_domain
B000406,2025-02-02 09:09:00,A0014,U00395,flight,international,SG,SG,33,1511.25,4,credit_line,confirmed,0,legit,be9a1ee3-f401-4650-a597-78936248eb84,75a391f23cfc75d0,45.76.128.149,89845,0,Windows,Chrome,240,0,E000406,0,0,0,0,0.0,0.0,4,0,agent,2380,4.38,0.0773,active,1,0,legit,IN,1949,verified,25000,active,wingspan.sg
B000407,2025-05-05 05:12:00,A0098,U00019,hotel,international,IN,DE,10,6024.58,3,credit_line,pending,0,legit,f26f6e9e-6d91-4c9a-99d6-2b5c41de1fb0,43dc3d2c6389d0ce,114.168.221.203,21346,0,Android,Chrome,382,0,E000407,0,0,0,0,0.0,0.0,3,1,agent,1802,6.76,0.0834,active,1,0,legit,IN,2836,verified,25000,active,swiftfly.in
B000408,2025-11-24 01:30:00,A0008,U00467,hotel,domestic,AE,AE,2,172.68,3,credit_line,pending,0,legit,4dea1f68-a01d-40cf-8d32-48c74f5d0e4b,664562f0f9c21812,210.34.182.76,41322,0,Android,Edge,818,0,E000408,0,0,0,0,0.0,0.0,3,0,agent,48,3.19,0.0395,active,1,0,legit,US,2587,verified,5000,active,airdesk.uk
B000409,2025-08-18 14:57:00,A0114,U00738,flight,domestic,UK,UK,18,347.21,2,credit_line,pending,0,legit,0dd08427-8a9e-413b-87e5-cff075a67cd1,5acaa4100ee5a2d0,145.139.58.170,23323,0,Android,Chrome,740,0,E000409,0,0,0,0,0.0,0.0,2,0,agent,1989,4.69,0.0333,active,1,0,legit,UK,2731,verified,25000,active,flyscope.ae
B000410,2025-04-22 04:14:00,A0052,U00227,hotel,domestic,IN,IN,7,116.79,2,credit_line,confirmed,0,legit,1c6a9062-28c2-41d0-b3f7-65149438e931,b66b632ce29b244e,236.19.133.200,16138,0,Android,Chrome,142,0,E000410,1,0,0,0,0.0,0.0,2,1,finance,710,8.44,0.0864,active,1,0,legit,UK,482,failed,5000,active,routemaster.co
B000411,2025-02-10 05:41:00,A0022,U00429,hotel,domestic,IN,IN,9,151.05,6,card,confirmed,0,legit,7604209f-89a8-4f67-912e-8d1fac2e63fa,81196c9700e45d6e,81.202.218.159,38070,0,Windows,Edge,452,0,E000411,0,0,0,0,0.0,0.0,6,1,agent,2153,10.34,0.0335,active,0,0,legit,IN,2878,verified,50000,active,flynext.sg
B000412,2025-08-01 05:37:00,A0082,U00131,hotel,international,UK,DE,31,1827.85,4,credit_line,confirmed,1,burst/automation pattern in activity,e5d5d118-605d-4e1a-91cc-e0bfe8372a87,3395dd7de46697b7,101.11.90.55,34203,1,macOS,Firefox,75,1,E000412,0,0,0,0,0.0,0.0,4,1,agent,1393,38.74,0.1299,locked,0,1,bot_booking,SG,1788,verified,5000,active,globeways.in
B000413,2025-01-12 03:20:00,A0040,U00311,package,international,AE,FR,9,2004.02,1,credit_line,confirmed,0,legit,eec3ac7d-5349-474c-9434-300881225f4a,fcebefa86c985faf,91.82.169.246,90683,0,Windows,Chrome,527,0,E000413,1,2,0,0,0.0,0.0,1,1,agent,2289,0.0,0.0279,active,1,0,legit,IN,2115,verified,25000,active,wingcraft.uk
B000414,2025-02-18 11:26:00,A0073,U00266,flight,domestic,IN,IN,12,247.78,1,credit_line,confirmed,0,legit,18e52aaf-ad1c-4322-add3-903ab5ff9b6e,2ef45fee3dfec748,185.216.136.107,25313,0,macOS,Chrome,224,0,E000414,1,2,0,0,0.0,0.0,1,1,agent,442,4.12,0.0087,active,1,0,legit,IN,1169,pending,100000,active,airventure.com
B000415,2025-05-20 00:51:00,A0168,U00531,flight,domestic,AE,AE,10,204.37,1,credit_line,confirmed,0,legit,ce8ec42f-19de-4868-8485-781f40ee6e11,4bf723340233382d,122.87.99.28,53501,0,Android,Chrome,230,0,E000415,0,0,0,0,0.0,0.0,1,1,agent,761,11.51,0.0217,active,1,0,legit,IN,1180,pending,10000,active,airdesk.uk
B000416,2025-02-08 19:56:00,A0046,U00175,hotel,domestic,AE,AE,10,191.75,1,credit_line,confirmed,0,legit,41567db3-d593-48cc-aa6a-a348e77aede6,6c722998317db31b,229.133.14.129,38703,0,macOS,Edge,120,0,E000416,1,0,0,0,0.0,0.0,1,0,agent,912,8.72,0.0279,active,1,0,legit,SG,255,verified,50000,active,jetsetgo.in
B000417,2025-10-02 15:47:00,A0165,U00727,hotel,domestic,SG,SG,13,401.92,8,credit_line,confirmed,0,legit,4c1d1513-ec91-4822-a29f-722ce77483a4,6a48a2c03dbd9ca6,203.209.113.42,95641,0,iOS,Chrome,314,0,E000417,0,0,0,0,0.0,0.0,8,0,agent,1171,2.13,0.1282,active,1,0,legit,IN,146,verified,5000,active,transwings.com
B000418,2025-10-10 04:19:00,A0050,U00758,package,domestic,IN,IN,5,455.73,2,credit_line,confirmed,0,legit,b3c940c7-74a2-477b-bf74-8d94e166b0c4,4838fc9de638676b,173.215.41.232,79667,0,Windows,Chrome,511,0,E000418,0,0,0,0,0.0,0.0,2,0,finance,1126,0.0,0.0479,active,1,0,legit,IN,989,verified,5000,active,bookmyflight.in
B000419,2025-05-09 14:57:00,A0172,U00670,flight,international,AE,SG,2,1250.62,1,credit_line,confirmed,0,legit,299b22aa-8600-413f-bd65-c6c5ea5f707f,2d58b7bb289b311f,121.231.223.252,45296,0,Android,Edge,768,0,E000419,0,0,0,0,0.0,0.0,1,0,finance,544,9.23,0.0444,active,1,0,legit,IN,1111,verified,100000,active,routemaster.co
B000420,2025-05-21 02:30:00,A0143,U00663,hotel,domestic,SG,SG,10,195.17,3,credit_line,pending,0,legit,b1dc7852-7b58-4398-836d-ec9269536f9c,2a977993b7e6e891,93.37.166.222,19499,0,Windows,Safari,263,0,E000420,0,0,0,0,0.0,0.0,3,0,agent,195,1.95,0.0218,active,1,0,legit,AE,803,verified,10000,active,tourhub.in
B000421,2025-06-02 16:14:00,A0029,U00276,flight,domestic,UK,UK,6,171.79,2,credit_line,confirmed,0,legit,72ee4d89-f71d-44cf-a5c2-6dfc4299256f,c624874e174301b6,70.123.144.195,82317,0,Android,Chrome,1336,0,E000421,0,0,0,0,0.0,0.0,2,0,agent,639,2.51,0.0381,active,1,0,legit,AE,1188,pending,25000,active,travelworks.sg
B000422,2025-08-21 18:46:00,A0082,U00131,flight,domestic,US,US,11,152.65,1,credit_line,confirmed,1,burst/automation pattern in activity,7eed505b-c4cd-4c25-a9c2-cef890683f2f,36df6cd6b358befe,66.148.247.66,15312,0,macOS,Edge,48,1,E000422,0,0,0,0,0.0,0.0,1,1,agent,1393,38.74,0.1299,locked,0,1,bot_booking,SG,1788,verified,5000,active,globeways.in
B000423,2025-04-15 11:14:00,A0053,U00466,flight,domestic,IN,IN,4,305.41,1,credit_line,confirmed,0,legit,e71ddce8-f37a-441b-bbf6-d75ec02f4c3a,5fd0edbf21d0b373,105.13.137.228,46567,0,Windows,Chrome,173,0,E000423,0,0,0,0,0.0,0.0,1,0,agent,166,3.17,0.0443,active,1,0,legit,US,845,verified,50000,active,flydeals.com
B000424,2025-12-17 14:29:00,A0008,U00467,flight,domestic,IN,IN,2,182.25,1,credit_line,confirmed,0,legit,f9b9b6d7-ac75-4a14-821b-57378132f7fe,664562f0f9c21812,210.34.182.76,52498,0,Android,Edge,1016,0,E000424,0,0,0,0,0.0,0.0,1,0,agent,48,3.19,0.0395,active,1,0,legit,US,2587,verified,5000,active,airdesk.uk
B000425,2025-04-12 17:14:00,A0173,U00024,flight,domestic,IN,IN,6,225.44,2,bank,confirmed,0,legit,1aa28f2e-9e5f-4db0-9c33-0b872cbd30a9,4f4bb087b44b52d0,152.176.215.82,53888,0,Android,Safari,107,0,E000425,0,0,0,0,0.0,0.0,2,2,agent,976,7.25,0.0286,active,1,0,legit,AE,663,verified,25000,active,flydeals.com
B000426,2025-07-01 18:25:00,A0080,U00707,hotel,domestic,IN,IN,13,250.86,4,credit_line,confirmed,1,shared infra across multiple fraud users,f93e9502-30c5-4397-8391-badff3a07ae9,e40c88093dd48bb1,241.137.234.175,10991,1,macOS,Safari,50,1,E000426,0,0,0,0,0.0,0.0,4,2,finance,600,13.6,0.1103,active,0,1,ring_operator,IN,2095,verified,100000,active,wingcraft.uk
B000427,2025-09-04 09:40:00,A0134,U00734,flight,international,IN,US,36,200.0,7,credit_line,confirmed,0,legit,2fa3a9d7-fe13-4c32-9cec-4a3bcf6dabd1,6d53221a392b0682,18.8.253.25,62827,0,macOS,Chrome,145,0,E000427,0,0,0,0,0.0,0.0,7,4,admin,834,5.62,0.0344,active,0,0,legit,IN,867,verified,5000,active,wingspan.sg
B000428,2025-05-07 15:54:00,A0040,U00283,flight,domestic,UK,UK,14,141.44,2,credit_line,pending,0,legit,8d6cbec5-ca95-4620-9be7-cfba9fe10437,3ab3f336f1a29487,219.235.13.251,6666,0,Windows,Chrome,223,0,E000428,0,0,0,0,0.0,0.0,2,1,agent,1121,9.32,0.0111,active,1,0,legit,IN,2115,verified,25000,active,wingcraft.uk
B000429,2025-10-18 08:47:00,A0103,U00136,flight,domestic,UK,UK,8,209.91,3,credit_line,confirmed,0,legit,d284cf07-dfc7-4dab-af96-afb4b429f2f9,dc39b923ea3b3a83,206.58.124.86,70775,0,Android,Chrome,264,0,E000429,0,0,0,0,0.0,0.0,3,0,agent,1129,9.09,0.015,active,1,0,legit,IN,2485,failed,10000,active,tourhub.in
B000430,2025-02-10 08:42:00,A0124,U00215,flight,international,IN,AE,33,2159.65,1,card,confirmed,0,legit,f03934f8-ad27-4034-8ca3-f47f94eb0e59,da8c5b1e218d601b,96.238.183.69,6261,0,Windows,Chrome,439,0,E000430,0,0,0,0,0.0,0.0,1,0,admin,598,6.1,0.0494,active,1,0,legit,IN,883,verified,50000,active,skybound.co
B000431,2025-06-11 13:41:00,A0025,U00593,package,international,IN,DE,64,3663.64,1,credit_line,confirmed,0,legit,24080bc9-409d-4ddb-8253-4f86f3b9633f,ad9c8a71d8067391,102.120.213.235,99133,0,macOS,Firefox,762,0,E000431,0,0,0,0,0.0,0.0,1,1,agent,679,6.97,0.0051,active,1,0,legit,AE,845,verified,5000,active,travelprime.com
B000432,2025-07-04 10:31:00,A0066,U00691,flight,domestic,IN,IN,7,202.07,2,credit_line,confirmed,0,legit,271469f2-42bb-4d85-a68b-aba458abf98e,c1820b45e082fc67,59.226.120.94,50851,0,macOS,Chrome,532,0,E000432,0,0,0,0,0.0,0.0,2,0,finance,1615,13.04,0.0255,active,1,0,legit,AE,2357,verified,5000,active,flybright.ae
B000433,2025-05-08 22:15:00,A0060,U00297,flight,domestic,US,US,18,88.69,5,card,confirmed,0,legit,2a253ecd-2eb8-40f1-bbd6-9571b60f1365,79cdc30c6736e443,98.229.42.104,4725,0,Windows,Chrome,586,0,E000433,0,0,0,0,0.0,0.0,5,0,finance,719,9.51,0.0146,active,1,0,legit,IN,2554,verified,5000,active,horizonair.co
B000434,2025-01-08 09:42:00,A0152,U00053,hotel,international,US,TH,7,1914.21,2,card,confirmed,0,legit,584a4e7b-ff5f-4019-9fbf-d72771804025,2e6d7e75b9579d20,80.43.146.167,68784,0,iOS,Safari,294,0,E000434,0,0,0,0,0.0,0.0,2,1,finance,69,10.36,0.1419,active,1,0,legit,IN,399,verified,10000,active,aerolink.uk
B000435,2025-11-13 19:37:00,A0097,U00533,hotel,domestic,IN,IN,18,188.36,1,credit_line,confirmed,0,legit,bfe879b4-eab1-4104-8cf0-b2935d47cf82,587273e47e54b073,19.157.208.33,53324,0,Windows,Chrome,501,0,E000435,0,0,0,0,0.0,0.0,1,0,agent,714,2.62,0.0414,active,1,0,legit,AE,1735,verified,25000,active,traveledge.com
B000436,2025-10-04 11:15:00,A0104,U00554,hotel,domestic,SG,SG,8,601.75,6,credit_line,confirmed,0,legit,aad80bb1-9117-43a1-bbcf-fcffdac0a105,6c6541813c0f9b88,156.218.50.140,73022,0,Windows,Edge,715,0,E000436,0,0,0,0,0.0,0.0,6,0,agent,927,10.69,0.0505,active,1,0,legit,AE,554,verified,10000,active,skypaths.uk
B000437,2025-05-01 08:05:00,A0011,U00510,hotel,domestic,IN,IN,7,393.45,2,credit_line,confirmed,0,legit,66ef9660-82d3-4569-b162-f2a55e9aad21,8538c258337526e2,16.84.254.102,15457,0,macOS,Edge,307,0,E000437,0,0,0,0,0.0,0.0,2,0,agent,1877,9.84,0.102,active,1,0,legit,IN,2230,verified,100000,active,travease.ae
B000438,2025-06-12 22:31:00,A0080,U00707,package,domestic,IN,IN,2,98.88,1,bank,confirmed,1,shared infra across multiple fraud users,2b8bebf1-b7ec-4dc9-be3b-b99791059d4c,a5b8c84d8b84a58c,125.180.194.142,83305,0,Windows,Edge,43,1,E000438,0,0,0,0,0.0,0.0,1,1,finance,600,13.6,0.1103,active,0,1,ring_operator,IN,2095,verified,100000,active,wingcraft.uk
B000439,2025-02-28 04:45:00,A0186,U00629,flight,domestic,IN,IN,4,139.73,2,bank,confirmed,0,legit,fa1110e1-69cd-4a02-a416-4a88de9af7b0,ccb2742aa89ad40e,158.116.51.249,91020,0,Windows,Chrome,158,0,E000439,0,0,0,0,0.0,0.0,2,1,agent,1570,7.97,0.0102,active,1,0,legit,SG,2938,verified,25000,active,flybright.ae
B000440,2025-03-28 14:18:00,A0073,U00204,package,domestic,AE,AE,9,451.86,3,card,confirmed,0,legit,aa0b6eac-b8a3-4055-8f23-d131f894d142,56225b2be020b0ef,23.144.242.238,48855,0,Android,Safari,296,0,E000440,0,0,0,0,0.0,0.0,3,0,finance,2468,4.87,0.0237,active,1,0,legit,IN,1169,pending,100000,active,airventure.com
B000441,2025-04-28 07:02:00,A0059,U00322,hotel,international,IN,DE,1,24423.76,8,credit_line,confirmed,1,credit bustout: high value international + high loss,bd5c5a92-918d-4bf6-9e3e-31a93618e8e4,ecb080a8328301bd,27.92.213.78,34064,1,macOS,Firefox,46,1,E000441,0,0,0,0,0.0,0.0,8,7,agent,2070,21.65,0.0131,active,1,1,credit_bustout_user,IN,2235,verified,5000,active,jetstream.ae
B000442,2025-01-08 10:32:00,A0173,U00192,flight,international,IN,FR,4,1947.49,4,card,confirmed,0,legit,0a7a2cd7-cd75-4ad1-a5aa-b4a0fe5b69f0,f304f5c0333f550b,31.161.225.142,81367,0,Windows,Edge,88,0,E000442,0,0,0,0,0.0,0.0,4,1,agent,2195,6.59,0.0219,active,1,0,legit,AE,663,verified,25000,active,flydeals.com
B000443,2025-08-27 15:51:00,A0199,U00472,hotel,international,IN,US,44,1131.8,1,credit_line,confirmed,0,legit,80bc6669-a5a8-4093-b56e-84a532406f2b,0eb7b561f8cdd194,131.210.15.123,95704,0,Android,Chrome,200,0,E000443,0,0,0,0,0.0,0.0,1,0,agent,1031,7.01,0.035,active,1,0,legit,US,1257,verified,100000,active,skyroute.in
B000444,2025-12-27 04:40:00,A0049,U00553,hotel,domestic,IN,IN,8,539.28,2,credit_line,confirmed,0,legit,f107435e-c153-422e-bf42-032bc0a45f72,496cddbabbd5c26d,203.162.37.16,21389,0,Android,Chrome,293,0,E000444,1,1,0,0,0.0,0.0,2,2,agent,2173,5.51,0.0277,active,1,0,legit,AE,2956,verified,5000,active,tripstation.com
B000445,2025-05-17 09:57:00,A0018,U00660,flight,domestic,SG,SG,16,217.01,2,credit_line,confirmed,0,legit,cb0e75f6-506a-4063-b43d-9f3ec57204c7,7d2d58a3ab0dc530,223.171.74.201,94302,0,Windows,Safari,2204,0,E000445,0,0,0,0,0.0,0.0,2,0,agent,2076,9.23,0.0199,active,1,0,legit,AE,986,verified,5000,active,swiftfly.in
B000446,2025-09-09 09:15:00,A0015,U00450,flight,international,IN,US,74,2261.49,2,credit_line,pending,0,legit,99c258a8-a18f-4ba1-9ead-1fc1bcf1cb5c,924494317b369920,47.159.121.72,47641,0,Windows,Chrome,871,0,E000446,0,0,0,0,0.0,0.0,2,1,admin,528,4.53,0.0108,active,1,0,legit,IN,907,verified,25000,active,gotravel.in
B000447,2025-10-22 11:02:00,A0119,U00674,package,domestic,US,US,4,90.57,1,credit_line,confirmed,0,legit,e118a434-e76e-496c-a9d0-c47f7a14c3cd,0195ddce77406aeb,191.74.43.30,53181,0,Windows,Safari,149,0,E000447,0,0,0,0,0.0,0.0,1,1,admin,368,7.76,0.0495,active,1,0,legit,US,1145,verified,10000,active,skyroute.in
B000448,2025-01-26 16:12:00,A0168,U00695,flight,domestic,IN,IN,13,102.6,2,credit_line,confirmed,0,legit,606d5f7b-3815-4710-9e55-945f48ee4598,b3c20f213523881d,162.187.125.243,78706,0,Android,Safari,196,0,E000448,0,0,0,0,0.0,0.0,2,1,agent,2247,10.18,0.0547,active,1,0,legit,IN,1180,pending,10000,active,airdesk.uk
B000449,2025-07-25 18:00:00,A0174,U00463,flight,domestic,IN,IN,10,626.56,2,credit_line,confirmed,0,legit,8272b919-69f0-4b32-93e5-e54e0a954292,2077cf2eb503e289,60.96.79.91,58254,0,Windows,Safari,1884,0,E000449,0,0,0,0,0.0,0.0,2,1,agent,1717,10.56,0.0224,active,1,0,legit,IN,542,pending,25000,active,wingspan.sg
B000450,2025-10-31 19:53:00,A0199,U00486,hotel,domestic,IN,IN,9,106.31,1,card,pending,0,legit,4ef979b5-d78b-4901-8d7a-982b2271aa61,2ef45fee3dfec748,153.234.9.149,5764,0,macOS,Chrome,321,0,E000450,0,0,0,0,0.0,0.0,1,0,agent,324,6.79,0.0462,active,1,0,legit,US,1257,verified,100000,active,skyroute.in
B000451,2025-08-26 00:44:00,A0016,U00180,flight,domestic,IN,IN,12,281.22,2,credit_line,pending,0,legit,c71c8aef-0403-44d7-9759-600b806e0799,a107a43b9c3d6c3a,88.168.123.8,36318,0,Windows,Safari,534,0,E000451,0,0,0,0,0.0,0.0,2,0,agent,624,5.54,0.0224,active,1,0,legit,IN,367,verified,100000,active,aerobiz.uk
B000452,2025-08-19 23:17:00,A0064,U00030,flight,domestic,IN,IN,15,334.03,1,bank,confirmed,0,legit,c118893a-d302-4788-a76f-5638397dbb3d,ac35f06319b266ef,142.37.246.17,38528,0,Windows,Chrome,464,0,E000452,0,0,0,0,0.0,0.0,1,0,agent,729,10.52,0.0635,locked,1,0,legit,IN,1798,verified,5000,active,skypaths.uk
B000453,2025-01-03 02:52:00,A0098,U00364,hotel,international,IN,US,4,1615.0,1,credit_line,confirmed,0,legit,6232500f-6306-4b10-8c94-a2aa5ff1a319,356a51c1d8792f9b,1.112.144.70,63099,0,Android,Firefox,410,0,E000453,0,0,0,0,0.0,0.0,1,0,agent,392,6.95,0.0349,active,1,0,legit,IN,2836,verified,25000,active,swiftfly.in
B000454,2025-07-20 23:36:00,A0185,U00760,hotel,domestic,US,US,12,343.34,9,credit_line,confirmed,0,legit,c28580f3-cb99-4aff-9696-bd2e0aa12776,611d4b615a8b94f8,227.129.6.194,1140,0,macOS,Chrome,527,0,E000454,0,0,0,0,0.0,0.0,9,1,agent,2289,2.57,0.041,active,1,0,legit,IN,2867,verified,50000,active,travelprime.com
B000455,2025-07-30 14:54:00,A0108,U00141,flight,international,SG,FR,15,406.97,3,card,confirmed,0,legit,5d9c9e95-840d-418b-a5a9-d7ba1f01d556,551a81b978e87209,60.96.79.91,67069,0,Android,Chrome,715,0,E000455,0,0,0,0,0.0,0.0,3,0,admin,221,1.14,0.0141,active,1,0,legit,UK,65,failed,25000,active,globalwings.co
B000456,2025-04-14 01:08:00,A0174,U00463,package,international,US,SG,84,2954.24,2,credit_line,confirmed,0,legit,d21d24bf-4afc-4b43-b44e-6992337504b8,2077cf2eb503e289,23.144.242.238,73785,0,Windows,Safari,367,0,E000456,0,0,0,0,0.0,0.0,2,1,agent,1717,10.56,0.0224,active,1,0,legit,IN,542,pending,25000,active,wingspan.sg
B000457,2025-11-07 03:25:00,A0194,U00357,flight,domestic,IN,IN,3,54.57,1,credit_line,pending,0,legit,22026de9-5fc1-4faa-9b05-363508512288,236d745e23e8fc06,111.19.67.168,74253,0,Windows,Chrome,355,0,E000457,0,0,0,0,0.0,0.0,1,0,agent,324,8.95,0.0014,active,1,0,legit,SG,1038,failed,50000,suspended,flyscope.ae
B000458,2025-08-18 19:18:00,A0170,U00343,flight,international,AE,AE,88,2345.36,1,card,confirmed,0,legit,1b48b32d-2d9d-49b5-bcb6-ca919d43019a,476b113a027a008f,235.197.128.12,75731,0,macOS,Chrome,252,0,E000458,1,2,0,0,0.0,0.0,1,1,agent,304,4.04,0.1078,active,1,0,legit,AE,1042,pending,10000,active,bookmyflight.in
B000459,2025-10-01 11:01:00,A0007,U00125,flight,international,IN,TH,28,7741.88,1,bank,confirmed,0,legit,3f2e303f-cb54-4875-a828-cee4371b17a4,6d53221a392b0682,156.218.50.140,81613,0,macOS,Chrome,1029,0,E000459,0,0,0,0,0.0,0.0,1,0,agent,792,6.56,0.0187,active,1,0,legit,IN,283,verified,10000,active,voyagepro.sg
B000460,2025-01-12 08:55:00,A0008,U00098,hotel,domestic,UK,UK,13,401.68,1,credit_line,confirmed,0,legit,918e8ac5-6c26-4a76-84e1-91a7305d36a6,5fd0edbf21d0b373,41.103.172.8,95311,0,Windows,Chrome,447,0,E000460,0,0,0,0,0.0,0.0,1,0,admin,1852,0.0,0.0022,active,1,0,legit,US,2587,verified,5000,active,airdesk.uk
B000461,2025-09-14 08:50:00,A0172,U00766,flight,domestic,US,US,8,209.6,3,bank,confirmed,0,legit,631fc543-a86d-4e64-ad85-2c7876661f75,86b4b6af61c1ef6b,203.162.37.16,88899,0,Windows,Chrome,306,0,E000461,0,0,0,0,0.0,0.0,3,1,agent,914,2.98,0.0157,active,1,0,legit,IN,1111,verified,100000,active,routemaster.co
B000462,2025-11-30 17:05:00,A0177,U00190,flight,domestic,UK,UK,4,177.14,1,credit_line,confirmed,0,legit,dcdc2354-1851-4a1c-beea-f879895bb69b,d332d7da9b6084d0,173.163.35.99,52940,0,Android,Chrome,417,0,E000462,0,0,0,0,0.0,0.0,1,0,agent,546,4.93,0.0717,active,1,0,legit,SG,1171,verified,200000,active,traveledge.com
B000463,2025-01-20 03:57:00,A0172,U00670,hotel,domestic,IN,IN,19,198.61,1,credit_line,confirmed,0,legit,9131f878-a2e7-43f2-9200-1e7ea29d00e3,2d58b7bb289b311f,121.231.223.252,50171,0,Android,Edge,1764,0,E000463,0,0,0,0,0.0,0.0,1,0,finance,544,9.23,0.0444,active,1,0,legit,IN,1111,verified,100000,active,routemaster.co
B000464,2025-08-22 15:13:00,A0072,U00567,flight,domestic,IN,IN,7,110.81,1,card,confirmed,1,shared infra across multiple fraud users,3fd8caa9-1abf-4984-9347-7ff6bf8f3fd5,d0057c74a7ffee4b,49.195.65.10,64363,0,Android,Chrome,56,1,E000464,0,0,1,24,62.21,39.84,1,1,agent,1922,24.68,0.1057,locked,1,1,ring_operator,IN,1022,verified,5000,suspended,aerolink.uk
B000465,2025-10-27 17:33:00,A0106,U00012,hotel,domestic,IN,IN,7,181.19,1,credit_line,confirmed,0,legit,0b21283c-8c9b-484e-bcf9-e7e8e308928a,cc859875533927b3,120.138.228.83,29214,0,macOS,Chrome,221,0,E000465,0,0,0,0,0.0,0.0,1,0,agent,1094,5.87,0.0641,active,1,0,legit,IN,1559,verified,5000,active,flybright.ae
B000466,2025-03-01 12:07:00,A0058,U00447,flight,domestic,IN,IN,1,89.48,2,credit_line,confirmed,0,legit,898c86a2-b834-43ed-ba60-35a16d775324,f59435e0cb5d3263,44.216.115.241,58195,0,Windows,Chrome,372,0,E000466,0,0,0,0,0.0,0.0,2,0,agent,667,10.08,0.03,active,1,0,legit,IN,1273,pending,50000,active,swiftfly.in
B000467,2025-03-24 14:48:00,A0174,U00413,package,international,IN,IN,0,12024.98,3,credit_line,confirmed,1,credit bustout: high value international + high loss,861fb8b9-ad87-47cb-bc2a-a3af9ffb2802,67de017a325a03b0,237.184.44.220,83480,0,Windows,Chrome,73,0,E000467,0,0,1,9,10718.38,8500.34,3,3,finance,1364,17.45,0.0338,active,1,1,credit_bustout_user,IN,542,pending,25000,active,wingspan.sg
B000468,2025-11-21 14:53:00,A0177,U00641,flight,domestic,IN,IN,17,328.87,10,credit_line,confirmed,0,legit,6ba00218-414b-47df-9148-691908a473cf,40296bc8deca93f8,196.164.193.163,4354,0,Windows,Edge,1157,0,E000468,0,0,0,0,0.0,0.0,10,0,agent,2408,7.51,0.0151,active,1,0,legit,SG,1171,verified,200000,active,traveledge.com
B000469,2025-05-22 08:50:00,A0016,U00159,flight,domestic,IN,IN,8,312.32,1,credit_line,confirmed,0,legit,d48eae44-1467-4ffd-a5c4-e5966144841f,5249e3c29785cf6a,145.139.58.170,93323,0,Android,Chrome,585,0,E000469,0,0,0,0,0.0,0.0,1,0,agent,1022,4.66,0.0496,active,1,0,legit,IN,367,verified,100000,active,aerobiz.uk
B000470,2025-10-27 14:13:00,A0037,U00675,flight,international,IN,TH,26,1750.66,3,credit_line,confirmed,0,legit,438b1c03-3e12-4229-aacb-74833744884f,b0fa1b75b9136a48,158.43.65.83,44143,0,iOS,Chrome,346,0,E000470,0,0,0,0,0.0,0.0,3,0,admin,97,5.44,0.0363,active,1,0,legit,IN,1075,verified,200000,active,airnova.sg
B000471,2025-08-30 07:49:00,A0018,U00503,hotel,domestic,IN,IN,19,219.82,1,card,confirmed,0,legit,9df1a57b-b932-4931-abf1-87ec3e0ec7b2,dc2ef3d3e0798462,28.180.16.247,22322,0,Windows,Chrome,427,0,E000471,0,0,0,0,0.0,0.0,1,0,agent,1818,3.24,0.0349,active,1,0,legit,AE,986,verified,5000,active,swiftfly.in
B000472,2025-07-26 12:31:00,A0092,U00528,hotel,international,UK,TH,3,430.03,2,bank,confirmed,1,new user with risky infra + abnormal velocity,834aa363-b5dd-4689-8df4-4396938d3064,2f6d7e5b27421fbb,172.25.236.51,14343,1,Windows,Chrome,39,0,E000472,0,0,0,0,0.0,0.0,2,2,agent,37,23.01,0.0902,active,0,1,new_synthetic_user,UK,2567,verified,50000,active,routemaster.co
B000473,2025-09-23 01:28:00,A0063,U00374,flight,domestic,IN,IN,13,162.09,2,credit_line,failed,0,legit,4f122e54-fbf6-4dcc-82cb-1ca51367ecfb,5349f3290964c71d,80.251.189.66,92324,0,Windows,Chrome,859,0,E000473,1,2,0,0,0.0,0.0,2,0,agent,2169,4.64,0.0625,active,1,0,legit,UK,2176,pending,10000,active,tourhub.in
B000474,2025-05-24 17:54:00,A0063,U00219,hotel,domestic,IN,IN,1,192.36,1,credit_line,pending,0,legit,3b2ad517-3927-4974-b75b-a709c9144771,4bf723340233382d,201.239.217.62,72292,0,Android,Chrome,356,0,E000474,0,0,0,0,0.0,0.0,1,0,agent,1722,6.96,0.0505,active,1,0,legit,UK,2176,pending,10000,active,tourhub.in
B000475,2025-10-01 08:50:00,A0032,U00604,flight,domestic,SG,SG,7,83.72,2,credit_line,confirmed,0,legit,3b5041a9-737c-48a1-922f-134dc9e1804f,fb32dea71d29f5ab,71.70.136.192,45363,0,Windows,Safari,188,0,E000475,0,0,0,0,0.0,0.0,2,1,agent,2139,7.52,0.0652,active,1,0,legit,IN,669,verified,25000,active,aerolink.uk
